SubjID,Location,Gender,Age,Set,Condition,GameID,Ha,pHa,La,LotShapeA,LotNumA,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,Order,Trial,Button,B,Payoff,Forgone,RT,Apay,Bpay,Feedback,block
71051,Technion,M,22,7,ByProb,209,85,0.4,-22,L-skew,7,30,0.95,-2,-,1,0,0,22,16,R,1,30,-22,440,-22,30,1,4
71051,Technion,M,22,7,ByProb,209,85,0.4,-22,L-skew,7,30,0.95,-2,-,1,0,0,22,17,L,0,89,30,416,89,30,1,4
71051,Technion,M,22,7,ByProb,209,85,0.4,-22,L-skew,7,30,0.95,-2,-,1,0,0,22,18,R,1,30,89,435,89,30,1,4
71051,Technion,M,22,7,ByProb,209,85,0.4,-22,L-skew,7,30,0.95,-2,-,1,0,0,22,19,R,1,30,91,437,91,30,1,4
71051,Technion,M,22,7,ByProb,209,85,0.4,-22,L-skew,7,30,0.95,-2,-,1,0,0,22,20,R,1,30,-22,461,-22,30,1,4
71051,Technion,M,22,7,ByProb,209,85,0.4,-22,L-skew,7,30,0.95,-2,-,1,0,0,22,21,R,1,30,-22,492,-22,30,1,5
71051,Technion,M,22,7,ByProb,209,85,0.4,-22,L-skew,7,30,0.95,-2,-,1,0,0,22,22,L,0,-22,30,478,-22,30,1,5
71051,Technion,M,22,7,ByProb,209,85,0.4,-22,L-skew,7,30,0.95,-2,-,1,0,0,22,23,L,0,61,30,488,61,30,1,5
71051,Technion,M,22,7,ByProb,209,85,0.4,-22,L-skew,7,30,0.95,-2,-,1,0,0,22,24,R,1,30,-22,412,-22,30,1,5
71051,Technion,M,22,7,ByProb,209,85,0.4,-22,L-skew,7,30,0.95,-2,-,1,0,0,22,25,R,1,30,91,373,91,30,1,5
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,1,L,0,16,-9,5162,16,-9,0,1
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,2,L,0,16,-9,1037,16,-9,0,1
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,3,L,0,16,-9,1398,16,-9,0,1
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,4,L,0,16,-9,1025,16,-9,0,1
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,5,L,0,16,86,1370,16,86,0,1
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,6,L,0,16,-9,1398,16,-9,1,2
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,7,L,0,16,-9,1146,16,-9,1,2
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,8,L,0,16,86,659,16,86,1,2
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,9,L,0,16,-9,933,16,-9,1,2
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,10,R,1,-9,16,1201,16,-9,1,2
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,11,L,0,16,-9,857,16,-9,1,3
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,12,L,0,16,-9,801,16,-9,1,3
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,13,L,0,16,-9,753,16,-9,1,3
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,14,L,0,16,-9,588,16,-9,1,3
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,15,R,1,86,16,1076,16,86,1,3
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,16,L,0,16,-9,2029,16,-9,1,4
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,17,L,0,16,86,589,16,86,1,4
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,18,R,1,-9,16,1131,16,-9,1,4
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,19,L,0,16,-9,505,16,-9,1,4
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,20,L,0,16,84,582,16,84,1,4
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,21,R,1,-9,16,2985,16,-9,1,5
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,22,R,1,-9,16,436,16,-9,1,5
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,23,L,0,16,-9,935,16,-9,1,5
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,24,L,0,16,-9,773,16,-9,1,5
71052,Technion,F,19,7,ByProb,184,22,0.01,16,R-skew,3,84,0.25,-9,L-skew,3,0,-1,7,25,L,0,16,-9,712,16,-9,1,5
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,1,R,1,9,10,6325,10,9,0,1
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,2,R,1,9,10,912,10,9,0,1
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,3,R,1,9,10,945,10,9,0,1
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,4,R,1,9,10,807,10,9,0,1
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,5,R,1,9,10,3591,10,9,0,1
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,6,R,1,9,10,4664,10,9,1,2
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,7,L,0,10,9,599,10,9,1,2
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,8,R,1,9,10,866,10,9,1,2
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,9,L,0,10,9,3844,10,9,1,2
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,10,R,1,9,10,6668,10,9,1,2
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,11,R,1,9,10,576,10,9,1,3
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,12,L,0,10,9,574,10,9,1,3
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,13,L,0,10,9,1492,10,9,1,3
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,14,R,1,9,10,629,10,9,1,3
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,15,L,0,10,9,532,10,9,1,3
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,16,R,1,92,10,611,10,92,1,4
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,17,R,1,9,10,601,10,9,1,4
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,18,R,1,9,10,807,10,9,1,4
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,19,R,1,9,10,7614,10,9,1,4
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,20,R,1,9,10,932,10,9,1,4
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,21,L,0,10,9,617,10,9,1,5
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,22,L,0,10,9,1427,10,9,1,5
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,23,R,1,9,10,600,10,9,1,5
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,24,L,0,10,9,1325,10,9,1,5
71052,Technion,F,19,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,28,25,R,1,9,10,4598,10,9,1,5
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,1,L,0,19,35,4268,19,35,0,1
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,2,L,0,19,35,1796,19,35,0,1
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,3,L,0,19,37,789,19,37,0,1
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,4,L,0,19,37,831,19,37,0,1
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,5,L,0,19,-33,1569,19,-33,0,1
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,6,L,0,19,-33,984,19,-33,1,2
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,7,L,0,19,-33,685,19,-33,1,2
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,8,L,0,19,35,648,19,35,1,2
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,9,L,0,19,-33,586,19,-33,1,2
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,10,L,0,19,-33,534,19,-33,1,2
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,11,R,1,35,19,2206,19,35,1,3
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,12,L,0,19,35,1010,19,35,1,3
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,13,L,0,19,35,632,19,35,1,3
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,14,R,1,35,19,598,19,35,1,3
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,15,R,1,37,19,627,19,37,1,3
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,16,L,0,19,35,747,19,35,1,4
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,17,R,1,-33,19,577,19,-33,1,4
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,18,L,0,19,-33,578,19,-33,1,4
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,19,L,0,19,35,508,19,35,1,4
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,20,R,1,35,19,528,19,35,1,4
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,21,L,0,19,-33,1379,19,-33,1,5
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,22,R,1,37,19,770,19,37,1,5
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,23,R,1,35,19,615,19,35,1,5
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,24,R,1,-33,19,650,19,-33,1,5
71052,Technion,F,19,7,ByProb,197,19,1,19,-,1,38,0.75,-33,R-skew,4,0,0,10,25,R,1,41,19,847,19,41,1,5
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,1,R,1,-20,76,12388,76,-20,0,1
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,2,L,0,76,-20,4582,76,-20,0,1
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,3,L,0,76,-20,2392,76,-20,0,1
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,4,R,1,-20,76,4186,76,-20,0,1
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,5,L,0,76,38,930,76,38,0,1
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,6,L,0,-24,-20,639,-24,-20,1,2
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,7,R,1,38,76,767,76,38,1,2
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,8,L,0,76,-20,706,76,-20,1,2
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,9,L,0,76,40,803,76,40,1,2
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,10,R,1,40,76,528,76,40,1,2
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,11,R,1,-20,76,1218,76,-20,1,3
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,12,L,0,76,38,545,76,38,1,3
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,13,R,1,38,76,786,76,38,1,3
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,14,L,0,76,34,847,76,34,1,3
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,15,L,0,76,-20,614,76,-20,1,3
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,16,L,0,76,-20,840,76,-20,1,4
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,17,L,0,-24,-20,607,-24,-20,1,4
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,18,L,0,76,40,569,76,40,1,4
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,19,L,0,-24,38,628,-24,38,1,4
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,20,L,0,-24,-20,625,-24,-20,1,4
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,21,R,1,-20,-24,626,-24,-20,1,5
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,22,L,0,76,34,798,76,34,1,5
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,23,L,0,-24,40,522,-24,40,1,5
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,24,R,1,40,76,550,76,40,1,5
71052,Technion,F,19,7,ByProb,199,76,0.5,-24,-,1,38,0.6,-20,L-skew,3,0,0,23,25,L,0,76,40,628,76,40,1,5
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,1,L,1,5,9,7945,9,5,0,1
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,2,L,1,5,9,983,9,5,0,1
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,3,R,0,9,5,735,9,5,0,1
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,4,L,1,55,9,1575,9,55,0,1
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,5,L,1,5,9,1823,9,5,0,1
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,6,L,1,5,9,1179,9,5,1,2
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,7,L,1,5,9,937,9,5,1,2
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,8,R,0,9,5,681,9,5,1,2
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,9,R,0,9,5,973,9,5,1,2
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,10,L,1,5,9,891,9,5,1,2
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,11,R,0,9,5,686,9,5,1,3
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,12,R,0,9,55,746,9,55,1,3
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,13,L,1,55,9,1340,9,55,1,3
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,14,L,1,5,9,1902,9,5,1,3
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,15,R,0,9,5,736,9,5,1,3
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,16,R,0,9,5,720,9,5,1,4
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,17,L,1,5,9,841,9,5,1,4
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,18,L,1,5,9,1486,9,5,1,4
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,19,L,1,5,9,839,9,5,1,4
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,20,L,1,5,9,1009,9,5,1,4
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,21,R,0,9,5,794,9,5,1,5
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,22,L,1,5,9,762,9,5,1,5
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,23,R,0,9,5,749,9,5,1,5
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,24,R,0,9,5,866,9,5,1,5
71052,Technion,F,19,7,ByProb,204,9,1,9,-,1,55,0.1,5,-,1,1,0,3,25,R,0,9,5,868,9,5,1,5
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,1,R,0,28,27,1756,28,27,0,1
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,2,R,0,28,27,936,28,27,0,1
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,3,R,0,28,27,604,28,27,0,1
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,4,R,0,28,27,663,28,27,0,1
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,5,R,0,28,27,639,28,27,0,1
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,6,R,0,28,27,807,28,27,1,2
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,7,R,0,28,27,785,28,27,1,2
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,8,R,0,28,-11,771,28,-11,1,2
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,9,R,0,28,27,739,28,27,1,2
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,10,R,0,28,27,819,28,27,1,2
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,11,R,0,28,27,749,28,27,1,3
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,12,R,0,28,27,733,28,27,1,3
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,13,R,0,28,27,574,28,27,1,3
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,14,R,0,28,27,395,28,27,1,3
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,15,R,0,28,27,490,28,27,1,3
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,16,R,0,28,27,567,28,27,1,4
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,17,R,0,28,27,503,28,27,1,4
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,18,R,0,28,27,551,28,27,1,4
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,19,R,0,28,27,503,28,27,1,4
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,20,R,0,28,27,602,28,27,1,4
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,21,R,0,28,27,586,28,27,1,5
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,22,R,0,28,27,582,28,27,1,5
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,23,R,0,28,27,608,28,27,1,5
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,24,R,0,28,27,751,28,27,1,5
71070,Technion,M,20,7,ByProb,182,28,1,28,-,1,27,0.95,-11,-,1,0,0,5,25,R,0,28,27,671,28,27,1,5
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,1,L,0,7,18,6566,7,18,0,1
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,2,R,1,18,7,1109,7,18,0,1
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,3,L,0,7,18,605,7,18,0,1
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,4,L,0,7,18,3531,7,18,0,1
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,5,L,0,7,18,705,7,18,0,1
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,6,L,0,7,18,520,7,18,1,2
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,7,R,1,18,7,657,7,18,1,2
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,8,L,0,7,18,717,7,18,1,2
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,9,R,1,18,7,1301,7,18,1,2
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,10,R,1,18,7,785,7,18,1,2
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,11,L,0,7,18,649,7,18,1,3
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,12,L,0,7,18,590,7,18,1,3
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,13,L,0,7,18,645,7,18,1,3
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,14,R,1,18,7,536,7,18,1,3
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,15,R,1,18,7,375,7,18,1,3
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,16,R,1,18,7,456,7,18,1,4
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,17,R,1,18,7,595,7,18,1,4
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,18,R,1,18,7,486,7,18,1,4
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,19,R,1,18,7,838,7,18,1,4
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,20,R,1,18,7,651,7,18,1,4
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,21,R,1,18,7,557,7,18,1,5
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,22,R,1,18,7,442,7,18,1,5
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,23,R,1,18,7,427,7,18,1,5
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,24,R,1,18,7,559,7,18,1,5
71070,Technion,M,20,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,9,25,R,1,18,7,511,7,18,1,5
71070,Technion,M,20,7,ByProb,190,10,1,10,-,1,28,0.2,-1,-,1,0,0,18,1,L,0,10,-1,4487,10,-1,0,1
71070,Technion,M,20,7,ByProb,190,10,1,10,-,1,28,0.2,-1,-,1,0,0,18,2,L,0,10,-1,961,10,-1,0,1
71070,Technion,M,20,7,ByProb,190,10,1,10,-,1,28,0.2,-1,-,1,0,0,18,3,L,0,10,-1,591,10,-1,0,1
71070,Technion,M,20,7,ByProb,190,10,1,10,-,1,28,0.2,-1,-,1,0,0,18,4,L,0,10,-1,633,10,-1,0,1
71070,Technion,M,20,7,ByProb,190,10,1,10,-,1,28,0.2,-1,-,1,0,0,18,5,L,0,10,-1,570,10,-1,0,1
71070,Technion,M,20,7,ByProb,190,10,1,10,-,1,28,0.2,-1,-,1,0,0,18,6,L,0,10,-1,620,10,-1,1,2
