GameID,Ha,pHa,La,LotNumA,Hb,pHb,Lb,LotNumB,Amb,Corr,lot_shape__A,lot_shape_symm_A,lot_shape_R_A,lot_shape_L_A,lot_shape__B,lot_shape_symm_B,lot_shape_R_B,lot_shape_L_B,MSE,MSE_var,good_bad,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV
337,54,0.25,11,1,85,0.25,4,1,0,1,1,0,0,0,1,0,0,0,0.16675660947550974,0.005581505573457722,0,2.5,16.454482671904334,-7.0,31.0,12.0,0.3636363636363637,1.0,-0.5029999999999999,-0.4956,0.018799999999999983,0.0,0.0,0.0,2.5,2.5,0.0
338,102,0.2,-14,1,12,1.0,12,1,0,0,1,0,0,0,1,0,0,0,0.13412465951459715,0.011568465684577535,0,2.799999999999999,-46.4,26.0,-90.0,-32.0,0.0,1.0,0.6082000000000001,0.6035999999999999,0.003400000000000014,0.7959,0.8034,0.0,2.799999999999999,2.799999999999999,185.6
350,50,0.4,-36,1,3,1.0,3,1,0,0,1,0,0,0,1,0,0,0,0.15369460024571496,0.008245882246035341,0,4.599999999999998,-42.131223575870656,39.0,-47.0,-4.0,0.0,1.0,0.2096,0.18920000000000006,0.015800000000000036,0.5962,0.6026,0.0,4.599999999999998,4.599999999999998,103.2
343,51,0.05,0,7,2,1.0,2,1,0,0,0,1,0,0,1,0,0,0,0.19021310690660792,0.01031324386254872,0,-0.5500000000000007,-11.118565554962569,2.0,-52.0,-42.625,0.0,1.0,0.9046,0.91,-0.7525999999999999,0.9497,0.9511,0.0,-0.5500000000000007,-0.5500000000000007,51.3
361,16,0.1,10,1,7,1.0,7,1,0,0,1,0,0,0,1,0,0,0,0.017321583081491898,0.003398180261020993,1,-3.6,-1.8,-3.0,-9.0,-6.0,0.7,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-3.6,-3.6,0.0
374,3,0.99,-27,1,-6,1.0,-6,1,0,0,1,0,0,0,1,0,0,0,0.029356833857813607,0.008685576894771022,1,-8.7,-2.9849623113198613,21.0,-9.0,6.0,0.2222222222222222,1.0,-0.9794,-0.981,0.00219999999999998,-0.9901,-0.9914,0.0,-8.7,-8.7,-59.4
362,102,0.2,-29,1,8,0.8,-37,1,0,0,1,0,0,0,1,0,0,0,0.11738118887805528,0.009044327351967198,0,1.8000000000000025,-34.40000000000001,-8.0,-94.0,-51.0,0.7837837837837838,1.0,0.18920000000000006,0.2846,-1.0,0.6055,0.618,0.0,1.8000000000000025,1.8000000000000025,166.8
369,44,0.4,15,5,22,1.0,22,1,0,0,0,1,0,0,1,0,0,0,0.13131485340151242,0.009058985761716357,0,-4.6000000000000085,-14.221111067704944,7.0,-24.0,-17.166666666666664,0.6818181818181818,1.0,0.2004,0.19899999999999998,-0.6548,0.0,0.0,0.0,-4.6000000000000085,-4.6000000000000085,0.0
390,-1,0.1,-11,1,-9,0.95,-26,1,0,0,1,0,0,0,1,0,0,0,0.1886838648215609,0.00632182698455659,0,0.15000000000000036,0.7050641020095738,-15.0,-8.0,-11.5,0.4230769230769231,-1.0,0.6920000000000001,0.7094,-1.0,0.0,0.0,0.0,0.15000000000000036,0.15000000000000036,0.0
373,77,0.1,22,6,27,0.8,-4,1,0,-1,0,0,1,0,1,0,0,0,0.1081262617904644,0.017766992569300002,0,-6.699999999999998,-4.521879328254295,-26.0,-107.0,-69.64285714285714,0.0,1.0,0.3968,0.5860000000000001,-1.0,-0.2036,-0.2001,0.0,-6.699999999999998,-6.699999999999998,-55.19999999999999
388,46,0.5,10,6,26,1.0,26,1,0,0,0,0,0,1,1,0,0,0,0.15722352191760636,0.006184408185902392,0,-2.0,-19.8620240660412,37.0,-25.0,-2.8571428571428537,0.0,1.0,0.07360000000000005,0.06659999999999999,-0.13779999999999998,0.0175,0.0154,0.0,-2.0,-2.0,1.9375
371,73,0.05,27,3,28,1.0,28,1,0,0,0,1,0,0,1,0,0,0,0.12189969554540395,0.01640532564332679,0,-1.2999999999999972,-10.02671431726266,1.0,-46.0,-33.5,0.9642857142857144,1.0,0.8917999999999999,0.9064,-0.5009999999999999,0.0,0.0,0.0,-1.2999999999999972,-1.2999999999999972,7.105427357601002e-15
385,20,0.8,-17,7,50,0.4,5,1,0,0,0,1,0,0,1,0,0,0,0.08465438233373873,0.010052990745749859,1,10.399999999999997,7.204922517777284,22.0,27.0,12.125,0.0,1.0,0.20120000000000005,0.03560000000000002,0.23960000000000006,0.1964,0.2038,0.0,10.399999999999997,10.399999999999997,26.799999999999976
366,-10,0.75,-15,1,35,0.5,-47,1,0,0,1,0,0,0,1,0,0,0,0.11047460344994843,0.01006859483478197,0,5.25,38.8349364905389,-32.0,45.0,6.5,0.3191489361702128,1.0,0.0074000000000000185,-0.0040000000000000036,0.0061999999999999824,0.4964,0.4987,0.0,5.25,5.25,82.0
365,42,0.4,-24,6,-3,0.05,-9,1,0,1,0,0,0,1,1,0,0,0,0.14759045026622467,0.007931101152460616,0,-11.1,-31.88630567392088,15.0,-50.0,-26.57142857142857,0.375,1.0,0.2338,0.20880000000000004,-0.4334,-0.3922,-0.3863,0.0,-11.1,-11.1,-55.02500000000001
375,90,0.01,36,1,30,1.0,30,1,0,0,1,0,0,0,1,0,0,0,0.017243390488591567,0.0018851138123092655,1,-6.539999999999999,-5.372932160375748,-6.0,-60.0,-33.0,0.8333333333333334,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-6.539999999999999,-6.539999999999999,0.0
377,65,0.25,9,5,25,1.0,25,1,0,0,0,1,0,0,1,0,0,0,0.14139016182598568,0.009731318045608513,0,1.9999999999999931,-24.253865671269807,16.0,-42.0,-30.666666666666664,0.36,1.0,0.4986,0.4932,-0.6716,0.0,0.0,0.0,1.9999999999999931,1.9999999999999931,0.0
378,91,0.2,-11,1,16,1.0,16,1,0,0,1,0,0,0,1,0,0,0,0.08428008330357617,0.007313022502188294,1,6.600000000000001,-40.8,27.0,-75.0,-24.0,0.0,1.0,0.6004,0.5978000000000001,0.0061999999999999824,0.7907,0.8059,0.0,6.600000000000001,6.600000000000001,163.20000000000005
380,29,0.8,-35,2,12,1.0,12,1,0,0,0,0,0,1,1,0,0,0,0.11864637074397172,0.007725053376693551,0,-4.200000000000003,-25.615620234536575,47.0,-18.0,4.333333333333334,0.0,1.0,-0.5882000000000001,-0.595,-0.3474,0.2024,0.1991,0.0,-4.200000000000003,-4.200000000000003,25.999999999999996
370,-1,1.0,-1,1,18,0.6,-29,1,0,0,1,0,0,0,1,0,0,0,0.13795994228248135,0.006322283648486178,0,0.1999999999999975,23.025203582161875,-28.0,19.0,-4.5,0.03448275862068965,1.0,0.17800000000000002,0.224,0.0136,0.6009,0.5954,0.0,0.1999999999999975,0.1999999999999975,56.4
367,45,0.2,-5,1,10,1.0,10,1,0,0,1,0,0,0,1,0,0,0,0.0860451850578334,0.006583422884819363,1,5.0,-20.0,15.0,-35.0,-10.0,0.0,1.0,0.5944,0.5948,-0.022799999999999987,0.8064,0.8006,0.0,5.0,5.0,80.0
368,36,0.75,-21,7,94,0.5,-40,1,0,0,0,1,0,0,1,0,0,0,0.12499150777854365,0.005511215938053286,0,5.2499999999999885,42.29549636199909,-19.0,55.0,-1.875,0.525,1.0,0.012399999999999968,-0.006399999999999961,0.0005999999999999893,-0.2536,-0.239,0.0,5.2499999999999885,5.2499999999999885,-67.00000000000004
386,45,0.05,3,5,2,1.0,2,1,0,0,0,1,0,0,1,0,0,0,0.00781669604209148,0.0008746786841276455,1,-3.1000000000000005,-9.15641851380768,-1.0,-45.0,-36.0,0.6666666666666666,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-3.1000000000000005,-3.1000000000000005,7.105427357601002e-15
383,37,0.25,-3,6,9,0.95,0,1,0,0,0,0,1,0,1,0,0,0,0.15551994872313812,0.010588812638165373,0,1.5499999999999992,-16.34832889900725,3.0,-85.0,-38.785714285714285,0.0,1.0,0.5082,0.5002,-0.7094,0.754,0.738,0.0,1.5499999999999992,1.5499999999999992,140.64999999999998
364,6,0.75,1,1,7,1.0,7,1,0,0,1,0,0,0,1,0,0,0,0.024102547652129328,0.008315342519329258,1,2.25,-2.165063509461097,6.0,1.0,3.5,0.14285714285714285,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.25,2.25,0.0
382,28,0.2,-18,7,-7,1.0,-7,1,0,0,0,1,0,0,1,0,0,0,0.12625412596592295,0.010126211331245956,0,1.7999999999999972,-18.40815036879045,11.0,-38.0,-29.25,0.3888888888888889,1.0,0.6053999999999999,0.6137999999999999,-0.7464,-0.2014,-0.1992,0.0,1.7999999999999972,1.7999999999999972,-19.6
376,34,0.05,-5,5,2,1.0,2,1,0,0,0,1,0,0,1,0,0,0,0.07864637076935133,0.022107465548727445,1,5.049999999999999,-8.50279365855717,7.0,-34.0,-25.5,0.0,1.0,0.8982000000000001,0.9009999999999999,-0.6686000000000001,0.9492,0.9456,0.0,5.049999999999999,5.049999999999999,77.9
381,47,0.6,-13,1,28,1.0,28,1,0,0,1,0,0,0,1,0,0,0,0.11875148214284055,0.005945939069460004,0,5.0,-29.393876913398138,41.0,-19.0,11.0,0.0,1.0,-0.20280000000000006,-0.1964,-0.0036000000000000476,0.3982,0.3941,0.0,5.0,5.0,48.0
379,26,0.5,-9,1,11,1.0,11,1,0,0,1,0,0,0,1,0,0,0,0.13497195964939776,0.009832894457818427,0,2.5,-17.5,20.0,-15.0,2.5,0.0,1.0,0.006599999999999996,0.011200000000000043,-0.012199999999999987,0.505,0.4947,0.0,2.5,2.5,35.0
389,100,0.25,-12,2,19,0.4,12,1,0,0,0,0,1,0,1,0,0,0,0.13086748920948582,0.01212394304157847,0,-1.1999999999999993,-45.07071436010355,24.0,-82.0,-47.16666666666666,0.0,1.0,0.5058,0.498,-0.3372,0.7549,0.7531,0.0,-1.1999999999999993,-1.1999999999999993,169.5
387,7,0.5,-30,1,-6,1.0,-6,1,0,0,1,0,0,0,1,0,0,0,0.11835667362235602,0.005174484526505417,0,5.5,-18.5,24.0,-13.0,5.5,0.2,1.0,0.005600000000000049,0.0005999999999999893,0.02980000000000005,-0.5087,-0.5021,0.0,5.5,5.5,-37.0
384,112,0.25,-33,1,72,0.01,-2,1,0,-1,1,0,0,0,1,0,0,0,0.13926614324252282,0.009401696178623863,0,-4.51,-55.42393473978282,31.0,-40.0,-4.5,0.060606060606060615,1.0,0.4956,0.5034000000000001,0.005400000000000016,-0.2347,-0.2389,0.0,-4.51,-4.51,-69.6
391,21,0.01,0,3,-8,1.0,-8,1,0,0,0,1,0,0,1,0,0,0,0.035625060101323464,0.0032509409163299892,1,-8.21,-2.0906697491473882,-8.0,-30.0,-23.75,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8.21,-8.21,-30.3
404,31,0.5,10,3,27,0.05,24,1,0,0,0,1,0,0,1,0,0,0,0.13126998875911325,0.007145892203822883,0,3.649999999999999,-9.85806317928322,14.0,-5.0,-0.25,0.4166666666666667,1.0,0.0041999999999999815,0.015600000000000003,-0.485,0.0,0.0,0.0,3.649999999999999,3.649999999999999,0.0
405,8,0.5,-1,1,6,1.0,6,1,0,0,1,0,0,0,1,0,0,0,0.12435314850378207,0.010660450893739412,0,2.5,-4.5,7.0,-2.0,2.5,0.0,1.0,0.004999999999999949,-0.00439999999999996,0.0029999999999999467,0.5105,0.4978,0.0,2.5,2.5,9.0
393,57,0.1,16,1,28,0.75,-13,1,0,0,1,0,0,0,1,0,0,0,0.11339464829067253,0.0054617301659520895,0,-2.3500000000000014,5.453520777580991,-29.0,-29.0,-29.0,0.0,1.0,0.28540000000000004,0.3554,-1.0,-0.2446,-0.2506,0.0,-2.3500000000000014,-2.3500000000000014,-35.0
395,41,0.4,12,1,28,1.0,28,1,0,0,1,0,0,0,1,0,0,0,0.10959525720195318,0.008087845012399423,0,4.399999999999999,-14.20704050814243,16.0,-13.0,1.5,0.42857142857142855,1.0,0.195,0.1956,0.021600000000000008,0.0,0.0,0.0,4.399999999999999,4.399999999999999,0.0
417,36,0.1,32,7,29,1.0,29,1,0,0,0,1,0,0,1,0,0,0,0.0326268226153699,0.0135170825157013,1,-3.3999999999999986,-1.2609520212918497,-3.0,-10.0,-6.5,0.90625,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-3.3999999999999986,-3.3999999999999986,0.0
419,31,0.1,12,3,12,1.0,12,1,0,0,0,1,0,0,1,0,0,0,0.06236821021112749,0.02493929173133651,1,-1.9000000000000004,-5.7043842787806645,0.0,-20.0,-14.25,1.0,1.0,-0.0967,-0.0957,-0.7503,0.0,0.0,-1.0,-1.9000000000000004,-1.9000000000000004,0.0
409,35,0.6,-9,7,14,1.0,14,1,0,0,0,1,0,0,1,0,0,0,0.1349283768093431,0.009012678781990564,0,-3.4000000000000057,-21.57637597002796,23.0,-24.0,-15.5,0.0,1.0,-0.17419999999999994,-0.1936,-0.7354,0.4046,0.3996,0.0,-3.4000000000000057,-3.4000000000000057,37.6
408,21,0.8,16,1,23,1.0,23,1,0,0,1,0,0,0,1,0,0,0,0.0225874058672894,0.0018191138004713802,1,3.0,-2.0,7.0,2.0,4.5,0.6956521739130435,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0
398,32,0.4,-16,1,-3,1.0,-3,1,0,0,1,0,0,0,1,0,0,0,0.13488863964243586,0.0054005523532221385,0,-6.200000000000001,-23.515101530718514,13.0,-35.0,-11.0,0.1875,1.0,0.1878,0.19799999999999995,-0.005600000000000049,-0.4041,-0.3991,0.0,-6.200000000000001,-6.200000000000001,-38.40000000000001
394,42,0.01,19,1,15,0.95,7,1,0,0,1,0,0,0,1,0,0,0,0.029244031407029643,0.0031371028661202425,1,-4.630000000000001,-0.5449115279289556,-12.0,-27.0,-19.5,0.3684210526315789,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-4.630000000000001,-4.630000000000001,0.0
416,75,0.05,13,5,45,0.2,3,1,0,0,0,1,0,0,1,0,0,0,0.0727229610535743,0.01452502029167057,1,-4.700000000000001,3.285563274779077,-10.0,-32.0,-40.66666666666666,0.2307692307692308,1.0,-0.7043999999999999,-0.6052,-1.0,0.0,0.0,0.0,-4.700000000000001,-4.700000000000001,1.4210854715202004e-14
415,3,0.75,-35,7,17,0.5,-27,1,0,0,0,1,0,0,1,0,0,0,0.12538247074593145,0.00520318164449065,0,1.5,5.511367552158848,8.0,11.0,-3.25,0.7714285714285715,1.0,0.4894,0.2548,0.25780000000000003,-0.2509,-0.2443,0.0,1.5,1.5,-25.390625000000014
392,-11,0.9,-36,1,68,0.05,-14,1,0,0,1,0,0,0,1,0,0,0,0.17406825832995834,0.005695473831815345,0,3.6000000000000014,10.371485668516764,22.0,79.0,50.5,0.3888888888888889,1.0,-0.6948000000000001,-0.7058,1.0,0.0471,0.0504,0.0,3.6000000000000014,3.6000000000000014,10.400000000000006
412,29,0.8,-8,1,23,1.0,23,1,0,0,1,0,0,0,1,0,0,0,0.1426707257769221,0.006116003934153247,0,1.3999999999999986,-14.8,31.0,-6.0,12.5,0.0,1.0,-0.6053999999999999,-0.591,0.0040000000000000036,0.1923,0.1977,0.0,1.3999999999999986,1.3999999999999986,14.799999999999995
399,-2,1.0,-2,9,-2,1.0,-2,1,0,0,0,1,0,0,1,0,0,0,0.18385899687896615,0.0057097493622938825,0,1.3322676295501877e-15,-1.4142135623730954,4.0,-4.0,0.0,0.3333333333333333,1.0,0.005799999999999972,-0.0032999999999999696,0.0033999999999999586,-0.1456,-0.1472,0.0,1.3322676295501877e-15,1.3322676295501877e-15,-1.4374999999999964
406,25,0.01,-5,1,4,1.0,4,1,0,0,1,0,0,0,1,0,0,0,0.04250985419400432,0.013435165630907455,1,8.7,-2.9849623113198596,9.0,-21.0,-6.0,0.0,1.0,0.9824,0.9816,0.005600000000000049,0.9912,0.9903,0.0,8.7,8.7,59.4
410,9,0.25,8,1,-2,1.0,-2,1,0,0,1,0,0,0,1,0,0,0,0.020196763358715543,0.004135554518727503,1,-10.25,-0.4330127018922193,-10.0,-11.0,-10.5,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10.25,-10.25,-22.0
402,20,0.99,4,7,11,1.0,11,1,0,0,0,1,0,0,1,0,0,0,0.04084858196728429,0.01151549653168648,1,-8.840000000000009,-2.004844133592435,7.0,-12.0,-7.0,0.3636363636363637,1.0,-0.9802,-0.9784,-0.7542,0.0,0.0,0.0,-8.840000000000009,-8.840000000000009,-7.105427357601002e-15
401,45,0.01,11,1,18,1.0,18,1,0,0,1,0,0,0,1,0,0,0,0.0519929498527888,0.0191166765316032,1,6.66,-3.382957286162508,7.0,-27.0,-10.0,0.6111111111111112,1.0,0.9784,0.9798,0.0016000000000000456,0.0,0.0,0.0,6.66,6.66,0.0
396,80,0.2,-18,7,-8,1.0,-8,1,0,0,0,1,0,0,1,0,0,0,0.1540906906636832,0.00571484358254154,0,-9.600000000000003,-39.203826343865984,10.0,-91.0,-75.75,0.4444444444444444,1.0,0.597,0.5893999999999999,-0.7559999999999999,-0.2004,-0.2061,0.0,-9.600000000000003,-9.600000000000003,-40.40000000000001
413,93,0.25,-15,1,67,0.5,-39,1,0,0,1,0,0,0,1,0,0,0,0.11628521071352375,0.005178069037574992,0,2.0,6.234628195640313,-24.0,-26.0,-25.0,0.38461538461538464,1.0,-0.4892,-0.26180000000000003,-1.0,0.2392,0.2532,0.0,2.0,2.0,66.0
420,24,0.05,12,3,16,1.0,16,1,0,0,0,0,0,1,1,0,0,0,0.11411376384101073,0.01892743835651117,0,3.4000000000000017,-2.672077843177477,4.0,-10.0,-4.5,0.75,1.0,0.9046,0.8992,-0.5146,0.0,0.0,0.0,3.4000000000000017,3.4000000000000017,1.7763568394002505e-15
414,15,1.0,15,9,16,0.8,12,1,0,0,0,1,0,0,1,0,0,0,0.1809594616875136,0.0066057988230642534,0,0.1999999999999904,0.1857864376269045,1.0,-3.0,-1.0,0.9166666666666666,1.0,0.1261,0.2094,-0.4367,0.0,0.0,0.0,0.1999999999999904,0.1999999999999904,-5.3290705182007506e-15
400,16,0.01,1,1,72,0.4,-41,1,0,0,1,0,0,0,1,0,0,0,0.14394231697106727,0.0068376579509459605,0,3.050000000000003,53.865987031239904,-42.0,56.0,7.0,0.0,1.0,-0.1922,-0.19599999999999995,0.011800000000000031,-0.5967,-0.6033,0.0,3.050000000000003,3.050000000000003,-135.6
403,8,0.99,-17,9,3,1.0,3,1,0,0,0,1,0,0,1,0,0,0,0.06477679858853683,0.01774535157763226,1,-4.750000000000004,-2.857883832488649,20.0,-9.0,-2.5,0.0,1.0,-0.9816,-0.977,-0.7991999999999999,0.0113,0.0097,0.0,-4.750000000000004,-4.750000000000004,0.5799999999999841
411,22,0.75,2,1,28,0.8,-26,1,0,0,1,0,0,0,1,0,0,0,0.11743502646448613,0.004989929449851085,0,0.20000000000000284,12.939745962155609,-28.0,6.0,-11.0,0.0,1.0,0.5972,0.5955999999999999,-0.0060000000000000045,-0.2024,-0.1998,0.0,0.20000000000000284,0.20000000000000284,-21.599999999999994
431,-2,0.99,-8,1,0,0.9,-4,5,0,0,1,0,0,0,0,0,1,0,0.11858431488550482,0.0158321547301616,0,1.6599999999999997,6.726940907176249,4.0,28.0,11.4,0.5,1.0,-0.3028,-0.31410000000000005,1.0,0.2255,0.2244,0.0,1.6599999999999997,1.6599999999999997,15.299999999999995
441,7,0.25,-14,9,-8,1.0,-8,1,0,0,0,1,0,0,1,0,0,0,0.140663495894857,0.0061818875492435895,0,0.75,-9.120718173477352,6.0,-19.0,-12.9,0.5714285714285714,1.0,0.5147999999999999,0.5012000000000001,-0.8004,-0.247,-0.2426,0.0,0.75,0.75,-12.500000000000002
430,34,0.8,23,1,60,0.1,19,1,0,-1,1,0,0,0,1,0,0,0,0.06959969752356591,0.010901154263257606,1,-8.7,7.9,-4.0,26.0,11.0,0.8260869565217391,1.0,-0.8076000000000001,-0.7924,0.01980000000000004,0.0,0.0,0.0,-8.7,-8.7,0.0
445,-2,0.8,-25,9,-4,1.0,-4,1,0,0,0,1,0,0,1,0,0,0,0.16566442337978027,0.00576963717253458,0,2.6,-9.286549412995116,21.0,-6.0,0.2999999999999998,0.16,1.0,-0.4471,-0.4462,-0.2885,-0.11699999999999999,-0.1123,0.0,2.6,2.6,-3.881249999999991
426,1,0.2,-1,7,-1,1.0,-1,1,0,0,0,1,0,0,1,0,0,0,0.03330206734401691,0.010714698843851051,1,-0.3999999999999999,-0.9695359714832661,1.0,-5.0,-2.0,0.5,1.0,-0.1817,-0.1769,-0.5823,-0.1813,-0.17800000000000002,0.0,-0.3999999999999999,-0.3999999999999999,-1.8562499999999995
442,26,0.8,-24,1,21,1.0,21,1,0,0,1,0,0,0,1,0,0,0,0.1216417391521918,0.009662508064796464,0,5.0,-20.0,45.0,-5.0,20.0,0.0,1.0,-0.6073999999999999,-0.623,0.0038000000000000256,0.19899999999999998,0.1957,0.0,5.0,5.0,20.0
437,12,0.8,8,1,13,1.0,13,1,0,0,1,0,0,0,1,0,0,0,0.007286434365369188,0.0007198908168641519,1,1.7999999999999992,-1.6,5.0,1.0,3.0,0.6153846153846154,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.7999999999999992,1.7999999999999992,0.0
433,35,0.2,12,1,25,1.0,25,1,0,0,1,0,0,0,1,0,0,0,0.042020308277342,0.007299940077480634,1,8.399999999999999,-9.2,13.0,-10.0,1.5,0.48,1.0,0.6006,0.5986,-0.013200000000000043,0.0,0.0,0.0,8.399999999999999,8.399999999999999,0.0
432,48,0.25,24,1,39,0.6,14,1,0,0,1,0,0,0,1,0,0,0,0.13067835486845086,0.005636902925326522,0,-1.0,1.8551438685026265,-10.0,-9.0,-9.5,0.5833333333333334,1.0,-0.2992,-0.0994,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0
443,25,1.0,25,1,83,0.5,-33,7,0,0,1,0,0,0,0,1,0,0,0.13816801517432015,0.006842498508874678,0,1.4210854715202004e-14,58.00646515691161,-58.0,61.0,43.5,0.0,1.0,-0.0014000000000000126,0.0038000000000000256,0.7454000000000001,-0.49700000000000005,-0.4986,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-118.99999999999996
444,46,0.5,-11,3,74,0.6,-36,5,0,0,0,1,0,0,0,1,0,0,0.12065153695121968,0.00838041687125438,0,12.500000000000009,25.389955448371072,-25.0,29.0,23.916666666666664,0.3055555555555556,1.0,0.21140000000000006,0.1814,0.6577999999999999,0.1049,0.1054,0.0,12.500000000000009,12.500000000000009,22.40000000000001
449,52,0.25,21,3,36,0.8,-18,5,0,0,0,0,0,1,0,1,0,0,0.117852341229125,0.0150196718882482,0,-3.5499999999999905,8.139360020286086,-39.0,-16.0,-16.750000000000004,0.0,1.0,0.08780000000000003,0.1838,-0.8275999999999999,-0.1946,-0.2104,0.0,-3.5499999999999905,-3.5499999999999905,-28.799999999999976
425,6,0.01,-4,5,7,1.0,7,1,0,0,0,1,0,0,1,0,0,0,0.004279230110766103,0.0003102365145252265,1,10.9,-1.0,11.0,-1.0,2.666666666666667,0.0,1.0,0.9955,0.9963,0.5044000000000001,0.9901,0.9886,0.0,10.9,10.9,23.76
423,15,0.95,12,1,39,0.4,6,5,0,1,1,0,0,0,0,1,0,0,0.12244506006105685,0.0068537905541870454,0,4.350000000000001,15.52516389139425,-6.0,26.0,20.0,0.5,1.0,-0.20520000000000005,-0.1842,0.6652,0.0,0.0,0.0,4.350000000000001,4.350000000000001,0.0
434,40,0.01,-4,1,1,0.5,1,1,0,0,1,0,0,0,1,0,0,0,0.06632002295277425,0.029699963495168045,1,4.5600000000000005,-4.377944723269128,5.0,-39.0,-17.0,0.0,1.0,0.9774,0.9794,0.006999999999999951,0.9904,0.9911,0.0,4.5600000000000005,4.5600000000000005,87.12
421,28,0.01,20,3,27,0.8,-37,7,0,0,0,1,0,0,0,0,1,0,0.16097655045260206,0.006221226439713404,0,-5.879999999999996,29.36310351345389,-57.0,118.0,17.75,0.0,1.0,0.5926,0.5775999999999999,0.3649000000000001,-0.2036,-0.2016,0.0,-5.879999999999996,-5.879999999999996,-73.59999999999995
448,14,0.2,4,3,32,0.6,-38,1,0,0,0,0,0,1,1,0,0,0,0.1045984367152588,0.0069100761717537425,0,-2.0000000000000018,30.14556812829895,-42.0,16.0,-14.0,0.0,1.0,0.211,0.1924,0.003400000000000014,-0.3976,-0.3901,0.0,-2.0000000000000018,-2.0000000000000018,-56.0
436,15,0.6,-10,1,-6,1.0,-6,1,0,0,1,0,0,0,1,0,0,0,0.03247562426928135,0.0031426058686254807,1,-11.0,-12.247448713915892,4.0,-21.0,-8.5,0.6,1.0,-0.2132,-0.204,0.015200000000000047,-0.6025,-0.6029,0.0,-11.0,-11.0,-30.0
429,20,0.95,16,1,14,1.0,14,1,0,0,1,0,0,0,1,0,0,0,0.021872514168836912,0.00693983504844969,1,-5.800000000000002,-0.871779788708135,-2.0,-6.0,-4.0,0.875,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-5.800000000000002,-5.800000000000002,0.0
440,30,0.6,19,6,30,0.99,28,6,0,0,0,0,0,1,0,0,1,0,0.039033293703730834,0.005226709183724384,1,4.380000000000003,1.1562905658446354,52.0,52.0,25.285714285714285,0.0,1.0,0.17579999999999996,0.1008,1.0,0.0183,0.0156,0.0,4.380000000000003,4.380000000000003,4.275000000000007
435,53,0.2,27,9,35,0.75,-18,1,0,0,0,1,0,0,1,0,0,0,0.05751303962975628,0.0054194078479780855,1,-10.45000000000001,12.530460178182738,-45.0,-22.0,-41.90000000000001,0.0,1.0,0.0872,0.203,-1.0,-0.2562,-0.247,0.0,-10.45000000000001,-10.45000000000001,-37.500000000000014
422,64,0.05,0,9,87,0.2,-26,5,0,0,0,1,0,0,0,1,0,0,0.09423571785685106,0.014937334057199166,1,-6.599999999999998,31.250151555554513,-26.0,21.0,10.566666666666649,0.0,1.0,-0.6115999999999999,-0.5898000000000001,0.6679999999999999,-0.6375,-0.6001000000000001,0.0,-6.599999999999998,-6.599999999999998,-74.74999999999999
427,33,0.5,14,1,16,1.0,16,1,0,0,1,0,0,0,1,0,0,0,0.04063174814620928,0.005108200109493553,1,-7.5,-9.5,2.0,-17.0,-7.5,0.875,1.0,-0.003200000000000036,-0.009200000000000041,-0.004999999999999949,0.0,0.0,0.0,-7.5,-7.5,0.0
428,6,0.6,-13,9,3,0.8,-17,2,0,0,0,1,0,0,0,0,1,0,0.15497757319385946,0.009000468315235483,0,0.5999999999999981,-1.322454892088743,-4.0,-6.0,-7.7666666666666675,0.7647058823529411,1.0,-0.5914999999999999,-0.32,-1.0,0.1942,0.19680000000000006,0.0,0.5999999999999981,0.5999999999999981,10.799999999999995
438,31,0.8,10,3,29,1.0,29,1,0,0,0,1,0,0,1,0,0,0,0.15163766527339953,0.00903811796463288,0,2.1999999999999997,-8.423775875461072,19.0,-3.0,3.25,0.3448275862068966,1.0,-0.5982000000000001,-0.5978000000000001,-0.494,0.0,0.0,0.0,2.1999999999999997,2.1999999999999997,0.0
461,15,0.8,-12,1,16,1.0,16,1,0,0,1,0,0,0,1,0,0,0,0.008695448908352334,0.0012337338479709828,1,6.399999999999999,-10.8,28.0,1.0,14.5,0.0,1.0,1.0,1.0,1.0,0.2007,0.1972,1.0,6.399999999999999,6.399999999999999,11.199999999999996
