GameID,Ha,pHa,La,lot_shape__A,lot_shape_symm_A,lot_shape_L_A,lot_shape_R_A,LotNumA,Hb,pHb,Lb,lot_shape__B,lot_shape_symm_B,lot_shape_L_B,lot_shape_R_B,LotNumB,Amb,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,block,Feedback,B_rate
4756,23,1,23,1,0,0,0,1,72,0.25,4,0,1,0,0,9,0,0,-2,29.45335295,-19,53,42.2,0.173913043,1,-0.5198,-0.4926,0.803,0,0,0,-2,-2,0,4,1,0.4287
4756,23,1,23,1,0,0,0,1,72,0.25,4,0,1,0,0,9,0,0,-2,29.45335295,-19,53,42.2,0.173913043,1,-0.5198,-0.4926,0.803,0,0,0,-2,-2,0,5,1,0.4293
4757,-10,1,-10,1,0,0,0,1,31,0.01,-16,1,0,0,0,1,0,0,-5.53,4.676440954,-6,41,17.5,0.625,1,-0.9788,-0.9786,-0.0026,0.0105,0.0088,0,-5.53,-5.53,0.94,1,0,0.3081
4757,-10,1,-10,1,0,0,0,1,31,0.01,-16,1,0,0,0,1,0,0,-5.53,4.676440954,-6,41,17.5,0.625,1,-0.9788,-0.9786,-0.0026,0.0105,0.0088,0,-5.53,-5.53,0.94,2,1,0.22805
4757,-10,1,-10,1,0,0,0,1,31,0.01,-16,1,0,0,0,1,0,0,-5.53,4.676440954,-6,41,17.5,0.625,1,-0.9788,-0.9786,-0.0026,0.0105,0.0088,0,-5.53,-5.53,0.94,3,1,0.1679
4757,-10,1,-10,1,0,0,0,1,31,0.01,-16,1,0,0,0,1,0,0,-5.53,4.676440954,-6,41,17.5,0.625,1,-0.9788,-0.9786,-0.0026,0.0105,0.0088,0,-5.53,-5.53,0.94,4,1,0.1448
4757,-10,1,-10,1,0,0,0,1,31,0.01,-16,1,0,0,0,1,0,0,-5.53,4.676440954,-6,41,17.5,0.625,1,-0.9788,-0.9786,-0.0026,0.0105,0.0088,0,-5.53,-5.53,0.94,5,1,0.13545
4758,40,0.8,-26,0,1,0,0,9,31,0.6,19,1,0,0,0,1,0,0,-0.6,-20.55151028,45,-13,-8.4,0,1,-0.6042,-0.6102,-0.7972,0.1936,0.2083,0,-0.6,-0.6,28,1,0,0.5364
4758,40,0.8,-26,0,1,0,0,9,31,0.6,19,1,0,0,0,1,0,0,-0.6,-20.55151028,45,-13,-8.4,0,1,-0.6042,-0.6102,-0.7972,0.1936,0.2083,0,-0.6,-0.6,28,2,1,0.4435
4758,40,0.8,-26,0,1,0,0,9,31,0.6,19,1,0,0,0,1,0,0,-0.6,-20.55151028,45,-13,-8.4,0,1,-0.6042,-0.6102,-0.7972,0.1936,0.2083,0,-0.6,-0.6,28,3,1,0.42525
4758,40,0.8,-26,0,1,0,0,9,31,0.6,19,1,0,0,0,1,0,0,-0.6,-20.55151028,45,-13,-8.4,0,1,-0.6042,-0.6102,-0.7972,0.1936,0.2083,0,-0.6,-0.6,28,4,1,0.42385
4758,40,0.8,-26,0,1,0,0,9,31,0.6,19,1,0,0,0,1,0,0,-0.6,-20.55151028,45,-13,-8.4,0,1,-0.6042,-0.6102,-0.7972,0.1936,0.2083,0,-0.6,-0.6,28,5,1,0.4143
4759,57,0.01,16,0,0,1,0,2,23,0.2,16,1,0,0,0,1,1,-1,0.99,-1.280673964,0,-35,-23.83333333,1,1,0.1708,0.1928,-0.6614,0,0,0,0.893333333,0.941666667,0,1,0,0.47585
4759,57,0.01,16,0,0,1,0,2,23,0.2,16,1,0,0,0,1,1,-1,0.99,-1.280673964,0,-35,-23.83333333,1,1,0.1708,0.1928,-0.6614,0,0,0,0.893333333,0.941666667,0,2,1,0.55045
4759,57,0.01,16,0,0,1,0,2,23,0.2,16,1,0,0,0,1,1,-1,0.99,-1.280673964,0,-35,-23.83333333,1,1,0.1708,0.1928,-0.6614,0,0,0,0.893333333,0.941666667,0,3,1,0.60055
4759,57,0.01,16,0,0,1,0,2,23,0.2,16,1,0,0,0,1,1,-1,0.99,-1.280673964,0,-35,-23.83333333,1,1,0.1708,0.1928,-0.6614,0,0,0,0.893333333,0.941666667,0,4,1,0.61575
4759,57,0.01,16,0,0,1,0,2,23,0.2,16,1,0,0,0,1,1,-1,0.99,-1.280673964,0,-35,-23.83333333,1,1,0.1708,0.1928,-0.6614,0,0,0,0.893333333,0.941666667,0,5,1,0.61945
4760,24,0.25,24,1,0,0,0,1,36,0.2,11,1,0,0,0,1,0,0,-8,10,-13,12,-0.5,0.458333333,1,-0.5868,-0.6066,-0.0148,0,0,0,-8,-8,0,1,0,0.12555
4760,24,0.25,24,1,0,0,0,1,36,0.2,11,1,0,0,0,1,0,0,-8,10,-13,12,-0.5,0.458333333,1,-0.5868,-0.6066,-0.0148,0,0,0,-8,-8,0,2,1,0.12745
4760,24,0.25,24,1,0,0,0,1,36,0.2,11,1,0,0,0,1,0,0,-8,10,-13,12,-0.5,0.458333333,1,-0.5868,-0.6066,-0.0148,0,0,0,-8,-8,0,3,1,0.10625
4760,24,0.25,24,1,0,0,0,1,36,0.2,11,1,0,0,0,1,0,0,-8,10,-13,12,-0.5,0.458333333,1,-0.5868,-0.6066,-0.0148,0,0,0,-8,-8,0,4,1,0.0993
4760,24,0.25,24,1,0,0,0,1,36,0.2,11,1,0,0,0,1,0,0,-8,10,-13,12,-0.5,0.458333333,1,-0.5868,-0.6066,-0.0148,0,0,0,-8,-8,0,5,1,0.09805
4761,20,0.8,5,1,0,0,0,1,30,0.75,-4,1,0,0,0,1,0,1,4.5,8.722431864,-9,10,0.5,0,1,0.503,0.498,0.0014,-0.2453,-0.2542,0,4.5,4.5,-17,1,0,0.65265
4761,20,0.8,5,1,0,0,0,1,30,0.75,-4,1,0,0,0,1,0,1,4.5,8.722431864,-9,10,0.5,0,1,0.503,0.498,0.0014,-0.2453,-0.2542,0,4.5,4.5,-17,2,1,0.71185
4761,20,0.8,5,1,0,0,0,1,30,0.75,-4,1,0,0,0,1,0,1,4.5,8.722431864,-9,10,0.5,0,1,0.503,0.498,0.0014,-0.2453,-0.2542,0,4.5,4.5,-17,3,1,0.7578
4761,20,0.8,5,1,0,0,0,1,30,0.75,-4,1,0,0,0,1,0,1,4.5,8.722431864,-9,10,0.5,0,1,0.503,0.498,0.0014,-0.2453,-0.2542,0,4.5,4.5,-17,4,1,0.76205
4761,20,0.8,5,1,0,0,0,1,30,0.75,-4,1,0,0,0,1,0,1,4.5,8.722431864,-9,10,0.5,0,1,0.503,0.498,0.0014,-0.2453,-0.2542,0,4.5,4.5,-17,5,1,0.7718
4762,21,1,21,1,0,0,0,1,88,0.25,14,1,0,0,0,1,0,0,11.5,32.04293994,-7,67,30,0.666666667,1,-0.5098,-0.4872,-0.0146,0,0,0,11.5,11.5,0,1,0,0.95595
4762,21,1,21,1,0,0,0,1,88,0.25,14,1,0,0,0,1,0,0,11.5,32.04293994,-7,67,30,0.666666667,1,-0.5098,-0.4872,-0.0146,0,0,0,11.5,11.5,0,2,1,0.95105
4762,21,1,21,1,0,0,0,1,88,0.25,14,1,0,0,0,1,0,0,11.5,32.04293994,-7,67,30,0.666666667,1,-0.5098,-0.4872,-0.0146,0,0,0,11.5,11.5,0,3,1,0.94765
4762,21,1,21,1,0,0,0,1,88,0.25,14,1,0,0,0,1,0,0,11.5,32.04293994,-7,67,30,0.666666667,1,-0.5098,-0.4872,-0.0146,0,0,0,11.5,11.5,0,4,1,0.94975
4762,21,1,21,1,0,0,0,1,88,0.25,14,1,0,0,0,1,0,0,11.5,32.04293994,-7,67,30,0.666666667,1,-0.5098,-0.4872,-0.0146,0,0,0,11.5,11.5,0,5,1,0.94745
4763,27,0.95,21,1,0,0,0,1,53,0.05,27,1,0,0,0,1,0,0,1.6,4.358898944,6,26,16,0.777777778,1,0.1003,0.1053,1,0,0,1,1.6,1.6,0,1,0,1
4763,27,0.95,21,1,0,0,0,1,53,0.05,27,1,0,0,0,1,0,0,1.6,4.358898944,6,26,16,0.777777778,1,0.1003,0.1053,1,0,0,1,1.6,1.6,0,2,1,1
4763,27,0.95,21,1,0,0,0,1,53,0.05,27,1,0,0,0,1,0,0,1.6,4.358898944,6,26,16,0.777777778,1,0.1003,0.1053,1,0,0,1,1.6,1.6,0,3,1,1
4763,27,0.95,21,1,0,0,0,1,53,0.05,27,1,0,0,0,1,0,0,1.6,4.358898944,6,26,16,0.777777778,1,0.1003,0.1053,1,0,0,1,1.6,1.6,0,4,1,1
4763,27,0.95,21,1,0,0,0,1,53,0.05,27,1,0,0,0,1,0,0,1.6,4.358898944,6,26,16,0.777777778,1,0.1003,0.1053,1,0,0,1,1.6,1.6,0,5,1,1
4764,28,1,28,1,0,0,0,1,22,0.99,8,1,0,0,0,1,0,0,-6.14,1.392982412,-20,-6,-13,0.285714286,1,-1,-1,-1,0,0,-1,-6.14,-6.14,0,1,0,0
4764,28,1,28,1,0,0,0,1,22,0.99,8,1,0,0,0,1,0,0,-6.14,1.392982412,-20,-6,-13,0.285714286,1,-1,-1,-1,0,0,-1,-6.14,-6.14,0,2,1,0
4764,28,1,28,1,0,0,0,1,22,0.99,8,1,0,0,0,1,0,0,-6.14,1.392982412,-20,-6,-13,0.285714286,1,-1,-1,-1,0,0,-1,-6.14,-6.14,0,3,1,0
4764,28,1,28,1,0,0,0,1,22,0.99,8,1,0,0,0,1,0,0,-6.14,1.392982412,-20,-6,-13,0.285714286,1,-1,-1,-1,0,0,-1,-6.14,-6.14,0,4,1,0
4764,28,1,28,1,0,0,0,1,22,0.99,8,1,0,0,0,1,0,0,-6.14,1.392982412,-20,-6,-13,0.285714286,1,-1,-1,-1,0,0,-1,-6.14,-6.14,0,5,1,0
4765,9,1,9,1,0,0,0,1,19,0.75,-31,0,0,1,0,6,0,0,-2.5,23.96872963,-47,15,-9.142857143,0,1,0.4138,0.401,0.1448,-0.2951,-0.2968,0,-2.5,-2.5,-36.8125,1,0,0.2964
4765,9,1,9,1,0,0,0,1,19,0.75,-31,0,0,1,0,6,0,0,-2.5,23.96872963,-47,15,-9.142857143,0,1,0.4138,0.401,0.1448,-0.2951,-0.2968,0,-2.5,-2.5,-36.8125,2,1,0.3969
4765,9,1,9,1,0,0,0,1,19,0.75,-31,0,0,1,0,6,0,0,-2.5,23.96872963,-47,15,-9.142857143,0,1,0.4138,0.401,0.1448,-0.2951,-0.2968,0,-2.5,-2.5,-36.8125,3,1,0.41455
4765,9,1,9,1,0,0,0,1,19,0.75,-31,0,0,1,0,6,0,0,-2.5,23.96872963,-47,15,-9.142857143,0,1,0.4138,0.401,0.1448,-0.2951,-0.2968,0,-2.5,-2.5,-36.8125,4,1,0.416
4765,9,1,9,1,0,0,0,1,19,0.75,-31,0,0,1,0,6,0,0,-2.5,23.96872963,-47,15,-9.142857143,0,1,0.4138,0.401,0.1448,-0.2951,-0.2968,0,-2.5,-2.5,-36.8125,5,1,0.4299
4766,88,0.25,-12,1,0,0,0,1,19,0.95,14,1,0,0,0,1,0,0,5.75,-42.21154545,26,-69,-21.5,0,1,0.4964,0.496,0.0096,0.7494,0.7369,0,5.75,5.75,150,1,0,0.75875
4766,88,0.25,-12,1,0,0,0,1,19,0.95,14,1,0,0,0,1,0,0,5.75,-42.21154545,26,-69,-21.5,0,1,0.4964,0.496,0.0096,0.7494,0.7369,0,5.75,5.75,150,2,1,0.74285
4766,88,0.25,-12,1,0,0,0,1,19,0.95,14,1,0,0,0,1,0,0,5.75,-42.21154545,26,-69,-21.5,0,1,0.4964,0.496,0.0096,0.7494,0.7369,0,5.75,5.75,150,3,1,0.724
4766,88,0.25,-12,1,0,0,0,1,19,0.95,14,1,0,0,0,1,0,0,5.75,-42.21154545,26,-69,-21.5,0,1,0.4964,0.496,0.0096,0.7494,0.7369,0,5.75,5.75,150,4,1,0.72305
4766,88,0.25,-12,1,0,0,0,1,19,0.95,14,1,0,0,0,1,0,0,5.75,-42.21154545,26,-69,-21.5,0,1,0.4964,0.496,0.0096,0.7494,0.7369,0,5.75,5.75,150,5,1,0.7185
4767,71,0.01,14,1,0,0,0,1,37,0.05,19,0,0,0,1,7,0,0,5.33,-0.077681883,5,86,17,0.736842105,1,0.9844,0.9776,0.5084,0,0,0,5.33,5.33,0,1,0,0.9051
4767,71,0.01,14,1,0,0,0,1,37,0.05,19,0,0,0,1,7,0,0,5.33,-0.077681883,5,86,17,0.736842105,1,0.9844,0.9776,0.5084,0,0,0,5.33,5.33,0,2,1,0.92455
4767,71,0.01,14,1,0,0,0,1,37,0.05,19,0,0,0,1,7,0,0,5.33,-0.077681883,5,86,17,0.736842105,1,0.9844,0.9776,0.5084,0,0,0,5.33,5.33,0,3,1,0.9358
4767,71,0.01,14,1,0,0,0,1,37,0.05,19,0,0,0,1,7,0,0,5.33,-0.077681883,5,86,17,0.736842105,1,0.9844,0.9776,0.5084,0,0,0,5.33,5.33,0,4,1,0.9399
4767,71,0.01,14,1,0,0,0,1,37,0.05,19,0,0,0,1,7,0,0,5.33,-0.077681883,5,86,17,0.736842105,1,0.9844,0.9776,0.5084,0,0,0,5.33,5.33,0,5,1,0.9433
4768,11,1,11,1,0,0,0,1,17,0.25,7,0,0,1,0,4,0,0,-1.5,4.898979486,-5,9,2,0.545454545,1,-0.556,-0.5514,0.1916,0,0,0,-1.5,-1.5,0,1,0,0.3628
4768,11,1,11,1,0,0,0,1,17,0.25,7,0,0,1,0,4,0,0,-1.5,4.898979486,-5,9,2,0.545454545,1,-0.556,-0.5514,0.1916,0,0,0,-1.5,-1.5,0,2,1,0.32975
4768,11,1,11,1,0,0,0,1,17,0.25,7,0,0,1,0,4,0,0,-1.5,4.898979486,-5,9,2,0.545454545,1,-0.556,-0.5514,0.1916,0,0,0,-1.5,-1.5,0,3,1,0.30395
4768,11,1,11,1,0,0,0,1,17,0.25,7,0,0,1,0,4,0,0,-1.5,4.898979486,-5,9,2,0.545454545,1,-0.556,-0.5514,0.1916,0,0,0,-1.5,-1.5,0,4,1,0.30025
4768,11,1,11,1,0,0,0,1,17,0.25,7,0,0,1,0,4,0,0,-1.5,4.898979486,-5,9,2,0.545454545,1,-0.556,-0.5514,0.1916,0,0,0,-1.5,-1.5,0,5,1,0.2917
4769,154,0.2,-41,1,0,0,0,1,83,0.05,-4,1,0,0,0,1,0,0,2.35,-59.0387896,37,-71,-17,0.097560976,1,0.6014,0.6088,0.0054,-0.1414,-0.1502,0,2.35,2.35,-58.5,1,0,0.64045
4769,154,0.2,-41,1,0,0,0,1,83,0.05,-4,1,0,0,0,1,0,0,2.35,-59.0387896,37,-71,-17,0.097560976,1,0.6014,0.6088,0.0054,-0.1414,-0.1502,0,2.35,2.35,-58.5,2,1,0.68865
4769,154,0.2,-41,1,0,0,0,1,83,0.05,-4,1,0,0,0,1,0,0,2.35,-59.0387896,37,-71,-17,0.097560976,1,0.6014,0.6088,0.0054,-0.1414,-0.1502,0,2.35,2.35,-58.5,3,1,0.6751
4769,154,0.2,-41,1,0,0,0,1,83,0.05,-4,1,0,0,0,1,0,0,2.35,-59.0387896,37,-71,-17,0.097560976,1,0.6014,0.6088,0.0054,-0.1414,-0.1502,0,2.35,2.35,-58.5,4,1,0.6738
4769,154,0.2,-41,1,0,0,0,1,83,0.05,-4,1,0,0,0,1,0,0,2.35,-59.0387896,37,-71,-17,0.097560976,1,0.6014,0.6088,0.0054,-0.1414,-0.1502,0,2.35,2.35,-58.5,5,1,0.66585
4770,24,1,24,1,0,0,0,1,59,0.25,14,1,0,0,0,1,0,0,1.25,19.48557159,-10,35,12.5,0.583333333,1,-0.505,-0.4966,-0.0088,0,0,0,1.25,1.25,0,1,0,0.5419
4770,24,1,24,1,0,0,0,1,59,0.25,14,1,0,0,0,1,0,0,1.25,19.48557159,-10,35,12.5,0.583333333,1,-0.505,-0.4966,-0.0088,0,0,0,1.25,1.25,0,2,1,0.47295
4770,24,1,24,1,0,0,0,1,59,0.25,14,1,0,0,0,1,0,0,1.25,19.48557159,-10,35,12.5,0.583333333,1,-0.505,-0.4966,-0.0088,0,0,0,1.25,1.25,0,3,1,0.461
4770,24,1,24,1,0,0,0,1,59,0.25,14,1,0,0,0,1,0,0,1.25,19.48557159,-10,35,12.5,0.583333333,1,-0.505,-0.4966,-0.0088,0,0,0,1.25,1.25,0,4,1,0.46425
4770,24,1,24,1,0,0,0,1,59,0.25,14,1,0,0,0,1,0,0,1.25,19.48557159,-10,35,12.5,0.583333333,1,-0.505,-0.4966,-0.0088,0,0,0,1.25,1.25,0,5,1,0.46165
4771,82,0.4,-26,0,1,0,0,3,17,1,17,1,0,0,0,1,0,0,-0.2,-52.91086845,43,-66,-38,0,1,0.192,0.1918,-0.4952,0.607,0.6048,0,-0.2,-0.2,130.8,1,0,0.62135
4771,82,0.4,-26,0,1,0,0,3,17,1,17,1,0,0,0,1,0,0,-0.2,-52.91086845,43,-66,-38,0,1,0.192,0.1918,-0.4952,0.607,0.6048,0,-0.2,-0.2,130.8,2,1,0.599
4771,82,0.4,-26,0,1,0,0,3,17,1,17,1,0,0,0,1,0,0,-0.2,-52.91086845,43,-66,-38,0,1,0.192,0.1918,-0.4952,0.607,0.6048,0,-0.2,-0.2,130.8,3,1,0.5768
4771,82,0.4,-26,0,1,0,0,3,17,1,17,1,0,0,0,1,0,0,-0.2,-52.91086845,43,-66,-38,0,1,0.192,0.1918,-0.4952,0.607,0.6048,0,-0.2,-0.2,130.8,4,1,0.5744
4771,82,0.4,-26,0,1,0,0,3,17,1,17,1,0,0,0,1,0,0,-0.2,-52.91086845,43,-66,-38,0,1,0.192,0.1918,-0.4952,0.607,0.6048,0,-0.2,-0.2,130.8,5,1,0.57185
4772,23,0.75,-1,1,0,0,0,1,23,0.99,-15,0,0,0,1,7,0,0,5.62,7.749238639,-14,120,32,0.066666667,1,-0.1326,-0.2292,0.754,0.2394,0.2404,0,5.62,5.62,75.84,1,0,0.7858
4772,23,0.75,-1,1,0,0,0,1,23,0.99,-15,0,0,0,1,7,0,0,5.62,7.749238639,-14,120,32,0.066666667,1,-0.1326,-0.2292,0.754,0.2394,0.2404,0,5.62,5.62,75.84,2,1,0.7658
4772,23,0.75,-1,1,0,0,0,1,23,0.99,-15,0,0,0,1,7,0,0,5.62,7.749238639,-14,120,32,0.066666667,1,-0.1326,-0.2292,0.754,0.2394,0.2404,0,5.62,5.62,75.84,3,1,0.77755
4772,23,0.75,-1,1,0,0,0,1,23,0.99,-15,0,0,0,1,7,0,0,5.62,7.749238639,-14,120,32,0.066666667,1,-0.1326,-0.2292,0.754,0.2394,0.2404,0,5.62,5.62,75.84,4,1,0.78075
4772,23,0.75,-1,1,0,0,0,1,23,0.99,-15,0,0,0,1,7,0,0,5.62,7.749238639,-14,120,32,0.066666667,1,-0.1326,-0.2292,0.754,0.2394,0.2404,0,5.62,5.62,75.84,5,1,0.78465
4773,18,1,18,1,0,0,0,1,53,0.5,-1,1,0,0,0,1,0,0,8,27,-19,35,8,0,1,0.0116,0.008,-0.0042,-0.4918,-0.5083,0,8,8,-54,1,0,0.5121
4773,18,1,18,1,0,0,0,1,53,0.5,-1,1,0,0,0,1,0,0,8,27,-19,35,8,0,1,0.0116,0.008,-0.0042,-0.4918,-0.5083,0,8,8,-54,2,1,0.5349
4773,18,1,18,1,0,0,0,1,53,0.5,-1,1,0,0,0,1,0,0,8,27,-19,35,8,0,1,0.0116,0.008,-0.0042,-0.4918,-0.5083,0,8,8,-54,3,1,0.59195
4773,18,1,18,1,0,0,0,1,53,0.5,-1,1,0,0,0,1,0,0,8,27,-19,35,8,0,1,0.0116,0.008,-0.0042,-0.4918,-0.5083,0,8,8,-54,4,1,0.603
4773,18,1,18,1,0,0,0,1,53,0.5,-1,1,0,0,0,1,0,0,8,27,-19,35,8,0,1,0.0116,0.008,-0.0042,-0.4918,-0.5083,0,8,8,-54,5,1,0.6191
4774,66,0.01,30,1,0,0,0,1,38,0.05,21,0,1,0,0,3,0,0,-8.51,0.126481555,-9,-27,-14.25,0.7,1,-0.9252,-0.8988,-0.4988,0,0,0,-8.51,-8.51,-7.11E-15,1,0,0.019
4774,66,0.01,30,1,0,0,0,1,38,0.05,21,0,1,0,0,3,0,0,-8.51,0.126481555,-9,-27,-14.25,0.7,1,-0.9252,-0.8988,-0.4988,0,0,0,-8.51,-8.51,-7.11E-15,2,1,0.01835
4774,66,0.01,30,1,0,0,0,1,38,0.05,21,0,1,0,0,3,0,0,-8.51,0.126481555,-9,-27,-14.25,0.7,1,-0.9252,-0.8988,-0.4988,0,0,0,-8.51,-8.51,-7.11E-15,3,1,0.01665
4774,66,0.01,30,1,0,0,0,1,38,0.05,21,0,1,0,0,3,0,0,-8.51,0.126481555,-9,-27,-14.25,0.7,1,-0.9252,-0.8988,-0.4988,0,0,0,-8.51,-8.51,-7.11E-15,4,1,0.01405
4774,66,0.01,30,1,0,0,0,1,38,0.05,21,0,1,0,0,3,0,0,-8.51,0.126481555,-9,-27,-14.25,0.7,1,-0.9252,-0.8988,-0.4988,0,0,0,-8.51,-8.51,-7.11E-15,5,1,0.0139
4775,21,0.99,1,1,0,0,0,1,48,0.2,12,0,1,0,0,9,0,0,-1.6,12.42390732,11,31,33.4,0.083333333,1,-0.5838,-0.5794,1,0,0,0,-1.6,-1.6,1.42E-14,1,0,0.59245
4775,21,0.99,1,1,0,0,0,1,48,0.2,12,0,1,0,0,9,0,0,-1.6,12.42390732,11,31,33.4,0.083333333,1,-0.5838,-0.5794,1,0,0,0,-1.6,-1.6,1.42E-14,2,1,0.4888
4775,21,0.99,1,1,0,0,0,1,48,0.2,12,0,1,0,0,9,0,0,-1.6,12.42390732,11,31,33.4,0.083333333,1,-0.5838,-0.5794,1,0,0,0,-1.6,-1.6,1.42E-14,3,1,0.4447
4775,21,0.99,1,1,0,0,0,1,48,0.2,12,0,1,0,0,9,0,0,-1.6,12.42390732,11,31,33.4,0.083333333,1,-0.5838,-0.5794,1,0,0,0,-1.6,-1.6,1.42E-14,4,1,0.431
4775,21,0.99,1,1,0,0,0,1,48,0.2,12,0,1,0,0,9,0,0,-1.6,12.42390732,11,31,33.4,0.083333333,1,-0.5838,-0.5794,1,0,0,0,-1.6,-1.6,1.42E-14,5,1,0.42825
4776,23,1,23,1,0,0,0,1,66,0.4,-2,1,0,0,0,1,0,0,2.2,33.3130605,-25,43,9,0,1,-0.187,-0.2064,-0.0026,-0.5959,-0.5987,0,2.2,2.2,-81.6,1,0,0.3799
4776,23,1,23,1,0,0,0,1,66,0.4,-2,1,0,0,0,1,0,0,2.2,33.3130605,-25,43,9,0,1,-0.187,-0.2064,-0.0026,-0.5959,-0.5987,0,2.2,2.2,-81.6,2,1,0.40285
4776,23,1,23,1,0,0,0,1,66,0.4,-2,1,0,0,0,1,0,0,2.2,33.3130605,-25,43,9,0,1,-0.187,-0.2064,-0.0026,-0.5959,-0.5987,0,2.2,2.2,-81.6,3,1,0.4426
4776,23,1,23,1,0,0,0,1,66,0.4,-2,1,0,0,0,1,0,0,2.2,33.3130605,-25,43,9,0,1,-0.187,-0.2064,-0.0026,-0.5959,-0.5987,0,2.2,2.2,-81.6,4,1,0.44645
4776,23,1,23,1,0,0,0,1,66,0.4,-2,1,0,0,0,1,0,0,2.2,33.3130605,-25,43,9,0,1,-0.187,-0.2064,-0.0026,-0.5959,-0.5987,0,2.2,2.2,-81.6,5,1,0.4616
4777,33,0.9,-18,0,1,0,0,5,39,0.5,22,1,0,0,0,1,0,0,2.6,-6.829383549,40,4,6,0,1,0.2072,0.097,0.331,0.1024,0.0961,0,2.6,2.6,11.4,1,0,0.77695
4777,33,0.9,-18,0,1,0,0,5,39,0.5,22,1,0,0,0,1,0,0,2.6,-6.829383549,40,4,6,0,1,0.2072,0.097,0.331,0.1024,0.0961,0,2.6,2.6,11.4,2,1,0.70355
4777,33,0.9,-18,0,1,0,0,5,39,0.5,22,1,0,0,0,1,0,0,2.6,-6.829383549,40,4,6,0,1,0.2072,0.097,0.331,0.1024,0.0961,0,2.6,2.6,11.4,3,1,0.6706
4777,33,0.9,-18,0,1,0,0,5,39,0.5,22,1,0,0,0,1,0,0,2.6,-6.829383549,40,4,6,0,1,0.2072,0.097,0.331,0.1024,0.0961,0,2.6,2.6,11.4,4,1,0.665
4777,33,0.9,-18,0,1,0,0,5,39,0.5,22,1,0,0,0,1,0,0,2.6,-6.829383549,40,4,6,0,1,0.2072,0.097,0.331,0.1024,0.0961,0,2.6,2.6,11.4,5,1,0.66145
4778,35,0.1,5,0,1,0,0,3,186,0.1,-22,1,0,0,0,1,0,1,-9.2,53.39722265,-27,150,54.5,0,1,-0.808,-0.7906,-0.0036,-0.8973,-0.9008,0,-9.2,-9.2,-374.4,1,0,0.1957
4778,35,0.1,5,0,1,0,0,3,186,0.1,-22,1,0,0,0,1,0,1,-9.2,53.39722265,-27,150,54.5,0,1,-0.808,-0.7906,-0.0036,-0.8973,-0.9008,0,-9.2,-9.2,-374.4,2,1,0.1837
4778,35,0.1,5,0,1,0,0,3,186,0.1,-22,1,0,0,0,1,0,1,-9.2,53.39722265,-27,150,54.5,0,1,-0.808,-0.7906,-0.0036,-0.8973,-0.9008,0,-9.2,-9.2,-374.4,3,1,0.18595
4778,35,0.1,5,0,1,0,0,3,186,0.1,-22,1,0,0,0,1,0,1,-9.2,53.39722265,-27,150,54.5,0,1,-0.808,-0.7906,-0.0036,-0.8973,-0.9008,0,-9.2,-9.2,-374.4,4,1,0.1919
4778,35,0.1,5,0,1,0,0,3,186,0.1,-22,1,0,0,0,1,0,1,-9.2,53.39722265,-27,150,54.5,0,1,-0.808,-0.7906,-0.0036,-0.8973,-0.9008,0,-9.2,-9.2,-374.4,5,1,0.1863
4779,81,0.4,-17,0,0,0,1,6,34,0.05,26,0,0,1,0,5,1,-1,4.2,-46.15661525,25,-100,-51.66666667,0,1,0.195,0.21,-0.7096,0.5999,0.5979,0,-3.022222222,0.588888889,186,1,0,0.61595
4779,81,0.4,-17,0,0,0,1,6,34,0.05,26,0,0,1,0,5,1,-1,4.2,-46.15661525,25,-100,-51.66666667,0,1,0.195,0.21,-0.7096,0.5999,0.5979,0,-3.022222222,0.588888889,186,2,1,0.59215
4779,81,0.4,-17,0,0,0,1,6,34,0.05,26,0,0,1,0,5,1,-1,4.2,-46.15661525,25,-100,-51.66666667,0,1,0.195,0.21,-0.7096,0.5999,0.5979,0,-3.022222222,0.588888889,186,3,1,0.5979
4779,81,0.4,-17,0,0,0,1,6,34,0.05,26,0,0,1,0,5,1,-1,4.2,-46.15661525,25,-100,-51.66666667,0,1,0.195,0.21,-0.7096,0.5999,0.5979,0,-3.022222222,0.588888889,186,4,1,0.60035
4779,81,0.4,-17,0,0,0,1,6,34,0.05,26,0,0,1,0,5,1,-1,4.2,-46.15661525,25,-100,-51.66666667,0,1,0.195,0.21,-0.7096,0.5999,0.5979,0,-3.022222222,0.588888889,186,5,1,0.59985
4780,25,1,25,1,0,0,0,1,46,0.25,22,0,0,0,1,4,0,0,3,10.64189833,-3,32,18.2,0.88,1,-0.4832,-0.4968,0.597,0,0,0,3,3,0,1,0,0.83475
4780,25,1,25,1,0,0,0,1,46,0.25,22,0,0,0,1,4,0,0,3,10.64189833,-3,32,18.2,0.88,1,-0.4832,-0.4968,0.597,0,0,0,3,3,0,2,1,0.78045
4780,25,1,25,1,0,0,0,1,46,0.25,22,0,0,0,1,4,0,0,3,10.64189833,-3,32,18.2,0.88,1,-0.4832,-0.4968,0.597,0,0,0,3,3,0,3,1,0.7656
4780,25,1,25,1,0,0,0,1,46,0.25,22,0,0,0,1,4,0,0,3,10.64189833,-3,32,18.2,0.88,1,-0.4832,-0.4968,0.597,0,0,0,3,3,0,4,1,0.76085
