GameID,Ha,pHa,La,lot_shape__A,lot_shape_symm_A,lot_shape_L_A,lot_shape_R_A,LotNumA,Hb,pHb,Lb,lot_shape__B,lot_shape_symm_B,lot_shape_L_B,lot_shape_R_B,LotNumB,Amb,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,B.1,B.2,B.3,B.4,B.5,BEASTpred.1,BEASTpred.2,BEASTpred.3,BEASTpred.4,BEASTpred.5,MSE,good_bad
185,7.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,18.0,0.99,-19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.63,3.681453517,-26.0,11.0,-7.5,0.0,1.0,0.9842,0.9816,-0.0076,-0.0079,-0.0092,0.0,10.63,10.63,-0.74,0.7794871790000001,0.905982906,0.935042735,0.941880342,0.958974359,0.7866,0.85992,0.9084,0.9222,0.9300799999999999,0.0008208837406561904,1
186,19.0,1.0,19.0,1.0,0.0,0.0,0.0,1.0,97.0,0.1,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.8,27.6,-14.0,78.0,32.0,0.263157895,1.0,-0.807,-0.8054,0.0026,0.0,0.0,0.0,-4.8,-4.8,0.0,0.269491525,0.237288136,0.261016949,0.271186441,0.26440678,0.31528,0.26152,0.24548000000000003,0.23636,0.2356,0.00099357520533272,1
187,-3.0,1.0,-3.0,1.0,0.0,0.0,0.0,1.0,43.0,0.2,-20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.4,25.2,-17.0,46.0,14.5,0.15,1.0,-0.5954,-0.6088,0.0112,0.2023,0.1956,0.0,-4.4,-4.4,25.2,0.256410256,0.215384615,0.26153846199999997,0.25299145300000003,0.232478632,0.36572,0.31624,0.30644,0.30756,0.30564,0.006493377804186369,1
188,-7.0,1.0,-7.0,1.0,0.0,0.0,0.0,1.0,-4.0,0.01,-5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.01,0.12206555599999999,2.0,4.0,3.0,0.7142857140000001,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.01,2.01,0.0,0.834482759,0.939655172,0.984482759,0.987931034,0.99137931,1.0,1.0,1.0,1.0,1.0,0.006299643267847798,1
189,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.75,-23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.75,11.69134295,-25.0,2.0,-11.5,0.0,1.0,0.4936,0.5042,-0.0076,-0.2532,-0.2479,0.0,-4.75,-4.75,-13.5,0.167521368,0.276923077,0.27008547,0.254700855,0.26153846199999997,0.06368,0.0806,0.08724,0.08744,0.09008,0.028026488795423344,0
190,10.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,28.0,0.2,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.2,11.6,-11.0,18.0,3.5,0.0,1.0,-0.5926,-0.5988,0.006,-0.7963,-0.7994,0.0,-5.2,-5.2,-46.4,0.137931034,0.201724138,0.205172414,0.201724138,0.20689655199999998,0.12084,0.14848,0.14012,0.1422,0.14132,0.0030404530837262684,1
191,16.0,1.0,16.0,1.0,0.0,0.0,0.0,1.0,15.0,0.8,-12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.4,10.8,-28.0,-1.0,-14.5,0.0,1.0,-1.0,-1.0,-1.0,-0.1984,-0.19899999999999998,-1.0,-6.4,-6.4,-11.2,0.049152542,0.022033898,0.008474576,0.0,0.006779661,0.0,0.0,0.0,0.0,0.0,0.000603849457558173,1
192,10.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,59.0,0.01,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.45,5.472430903999999,-6.0,49.0,21.5,0.4,1.0,-0.9792,-0.9808,-0.0128,0.0,0.0,0.0,-5.45,-5.45,0.0,0.15726495699999998,0.126495726,0.123076923,0.133333333,0.128205128,0.2846,0.21116,0.16435999999999998,0.14644000000000001,0.13128,0.005053556894402427,1
193,42.0,0.01,29.0,1.0,0.0,0.0,0.0,1.0,80.0,0.1,20.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-3.13,16.709293900000002,-9.0,39.0,24.5,0.689655172,1.0,-0.7976,-0.7968,0.3346,0.0,0.0,0.0,-3.13,-3.13,0.0,0.494017094,0.41367521399999996,0.35726495700000005,0.34700854700000006,0.321367521,0.45364,0.36436,0.3166,0.3114,0.30072,0.0014820455044918265,1
194,30.0,1.0,30.0,1.0,0.0,0.0,0.0,1.0,64.0,0.01,20.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-9.56,4.377944723,-10.0,34.0,12.0,0.666666667,1.0,-0.5072,-0.9768,0.0048,0.0,0.0,0.0,0.666666667,-4.446666667,0.0,0.456637168,0.35044247799999995,0.21238938100000002,0.130973451,0.10796460199999999,0.6859999999999999,0.38208000000000003,0.2028,0.15604,0.13024000000000002,0.010964944592830332,0
195,10.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,92.0,0.01,9.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,-0.1699931,8.259637256,-1.0,86.0,73.7,0.9,1.0,-0.9778,-0.9796,0.8008,0.0,0.0,0.0,-0.1699931,-0.1699931,6.53e-06,0.667826087,0.6156521739999999,0.6,0.55826087,0.556521739,0.6564800000000001,0.56892,0.50676,0.4914,0.47503999999999996,0.004423195420919774,1
196,19.0,0.8,4.0,1.0,0.0,0.0,0.0,1.0,38.0,0.6,-27.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-4.0,25.84336666,-31.0,19.0,-6.0,0.0,1.0,-0.2362,0.1882,-0.0098,-0.6181,-0.4059,0.0,-17.83333333,-10.91666667,-52.0,0.157627119,0.23220339,0.447457627,0.428813559,0.427118644,0.21924000000000002,0.34448,0.36464,0.36776,0.37616,0.005917052813001722,1
197,19.0,1.0,19.0,1.0,0.0,0.0,0.0,1.0,38.0,0.75,-33.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.25,30.99899192,-52.0,30.0,6.8,0.0,1.0,0.4954,0.5116,0.5992,-0.2523,-0.2442,0.0,1.25,1.25,-41.0,0.370689655,0.548275862,0.624137931,0.64137931,0.639655172,0.43244,0.51764,0.5344800000000001,0.54004,0.5422,0.006511474408025704,1
198,31.0,0.8,-4.0,1.0,0.0,0.0,0.0,1.0,34.0,0.1,16.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-6.2,-8.6,20.0,3.0,11.5,0.0,1.0,0.0344,-0.409,1.0,0.2017,0.1935,0.0,-2.333333333,-4.266666667,15.2,0.682352941,0.497478992,0.396638655,0.373109244,0.352941176,0.75464,0.5316,0.43943999999999994,0.42723999999999995,0.41003999999999996,0.0028824063333858117,1
199,76.0,0.5,-24.0,1.0,0.0,0.0,0.0,1.0,38.0,0.6,-20.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,-11.2,-21.52264057,4.0,-36.0,-3.0,0.833333333,1.0,0.004,-0.0006,0.004,0.1013,0.1021,0.0,-11.2,-11.2,20.0,0.43697479,0.378151261,0.354621849,0.324369748,0.34957983200000003,0.18844,0.29191999999999996,0.3128,0.31248000000000004,0.30416,0.014631753302836956,0
200,16.0,1.0,16.0,1.0,0.0,0.0,0.0,1.0,40.0,0.6,-15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,26.94438717,-31.0,24.0,-3.5,0.0,1.0,0.2106,0.1806,0.003,-0.3947,-0.4097,0.0,2.0,2.0,-44.0,0.373109244,0.536134454,0.556302521,0.546218487,0.556302521,0.38372,0.45276000000000005,0.48163999999999996,0.49208,0.49568,0.0038488891183619403,1
201,14.0,1.0,14.0,1.0,0.0,0.0,0.0,1.0,14.0,1.0,14.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.9285714290000001,1.0,0.01,0.0084,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.43529411799999995,0.5159663870000001,0.522689076,0.472268908,0.401680672,0.5022399999999999,0.49616000000000005,0.49868,0.50076,0.49996,0.0031842096897219023,1
202,53.0,0.1,27.0,1.0,0.0,0.0,0.0,1.0,32.0,0.95,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.25,-2.787266215,-18.0,-21.0,-19.5,0.333333333,1.0,0.6978,0.7074,-1.0,0.0,0.0,0.0,1.25,1.25,0.0,0.574358974,0.627350427,0.6529914529999999,0.606837607,0.586324786,0.37664000000000003,0.48656000000000005,0.54692,0.56808,0.57584,0.014355594598763686,0
203,104.0,0.05,1.0,0.0,1.0,0.0,0.0,7.0,34.0,0.05,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-2.55,-15.47217799,1.0,-72.0,-67.79166667,0.5,1.0,0.8982,0.9064,-0.7466,0.0,0.0,0.0,-2.55,-2.55,2.84e-14,0.46153846200000004,0.468376068,0.46666666700000003,0.452991453,0.439316239,0.12155999999999999,0.1804,0.2158,0.22512,0.23235999999999998,0.07124118778593427,0
204,9.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,55.0,0.1,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,-4.0,46.0,21.0,0.5555555560000001,1.0,-0.618,-0.7956,-0.0132,0.0,0.0,0.0,5.666666667,3.333333333,0.0,0.644067797,0.53220339,0.452542373,0.41694915299999996,0.369491525,0.9733200000000001,0.9403600000000001,0.8707600000000001,0.76852,0.68612,0.13475209332833593,0
205,36.0,0.05,16.0,0.0,0.0,1.0,0.0,6.0,33.0,0.5,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,11.89607994,20.0,-8.0,-5.1428571430000005,0.047619048,1.0,-0.078,-0.0428,-0.5586,-0.4943,-0.4975,0.0,-1.0,-1.0,-61.80625,0.418803419,0.492307692,0.494017094,0.492307692,0.468376068,0.43408,0.45611999999999997,0.44236000000000003,0.4388,0.44068,0.001568304725137749,1
206,92.0,0.2,9.0,1.0,0.0,0.0,0.0,1.0,26.0,1.0,26.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.4,-31.97525513,14.0,-63.0,-24.5,0.39130434799999997,1.0,0.6088,0.6002,0.0138,0.0,0.0,0.0,0.4,0.4,0.0,0.677310924,0.7142857140000001,0.68907563,0.650420168,0.6722689079999999,0.55372,0.60516,0.61756,0.6156,0.62252,0.007197004246444237,1
207,22.0,0.9,-41.0,1.0,0.0,0.0,0.0,1.0,14.0,0.99,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.78,-18.10401005,47.0,-8.0,19.5,0.0,1.0,-0.794,-0.8038,0.0098,0.10300000000000001,0.0981,0.0,-1.78,-1.78,12.6,0.66779661,0.48644067799999996,0.413559322,0.410169492,0.42033898299999994,0.532,0.41463999999999995,0.36372,0.35128000000000004,0.33404,0.007399100280204763,1
208,6.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,116.0,0.25,-31.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,-0.24999988399999998,59.07421901,-34.0,103.0,92.8,0.0,1.0,-0.5012,-0.49700000000000005,0.805,-0.7506,-0.7485,0.0,-0.24999988399999998,-0.24999988399999998,-226.4999998,0.273333333,0.308333333,0.35166666700000004,0.333333333,0.365,0.3818,0.36932,0.38824000000000003,0.39392,0.39068,0.0042304413413511086,1
209,85.0,0.4,-22.0,0.0,0.0,1.0,0.0,7.0,30.0,0.95,-2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.6,-46.64441516,33.0,-61.0,-32.875,0.057142857000000005,1.0,0.23,0.2166,-0.5038,0.5597,0.5536,0.0,7.6,7.6,140.175,0.793277311,0.7680672270000001,0.737815126,0.71092437,0.715966387,0.70276,0.6713600000000001,0.67624,0.68076,0.68096,0.004694500766981358,1
210,25.0,0.2,10.0,1.0,0.0,0.0,0.0,1.0,102.0,0.05,9.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.65,14.26949679,-1.0,78.0,61.25,0.9,1.0,-0.9008,-0.9032,0.5116,0.0,0.0,0.0,0.65,0.65,-1.42e-14,0.638983051,0.577966102,0.493220339,0.47288135600000003,0.484745763,0.66956,0.5788399999999999,0.52088,0.49908,0.4898,0.00048253692271776704,1
211,96.0,0.2,3.0,0.0,1.0,0.0,0.0,5.0,59.0,0.5,-19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.6,1.797311925,-22.0,-39.0,-60.5,0.0,1.0,-0.3956,-0.1852,-1.0,-0.4984,-0.485,0.0,-1.6,-1.6,-117.0,0.431666667,0.435,0.40333333299999996,0.358333333,0.328333333,0.198,0.30755,0.36395,0.3749,0.37805,0.015028172423631109,0
212,-9.0,1.0,-9.0,1.0,0.0,0.0,0.0,1.0,-6.0,0.99,-36.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,2.7,3.3,-27.0,7.0,0.0,0.25,-1.0,0.9422,0.9439,0.507,0.0,0.0,0.0,2.7,2.7,-1.42e-14,0.75,0.8683333329999999,0.928333333,0.926666667,0.948333333,0.838,0.85665,0.87125,0.87345,0.87455,0.003883000210311109,1
213,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,0.05,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3,5.666568627,0.0,26.0,13.0,1.0,1.0,0.1689,0.0474,0.4998,0.0,0.0,1.0,4.333333333,2.816666667,0.0,0.93,0.948333333,0.953333333,0.95,0.971666667,1.0,1.0,1.0,1.0,1.0,0.002610000009333332,1
214,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,74.0,0.2,-20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.2,37.6,-23.0,71.0,24.0,0.0,1.0,-0.5862,-0.6008,0.0,-0.8029,-0.7955,0.0,-4.2,-4.2,-150.4,0.175,0.145,0.18333333300000001,0.17,0.161666667,0.25105,0.2641,0.28600000000000003,0.29855,0.2911,0.012757389440875557,0
215,32.0,0.5,14.0,1.0,0.0,0.0,0.0,1.0,17.0,0.99,16.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,-6.01,-8.000050001,1.0,-13.0,-6.0,0.933333333,1.0,0.013999999999999999,0.008,-0.0012,0.0,0.0,0.0,-6.01,-6.01,3.55e-15,0.131666667,0.09833333300000001,0.12166666699999999,0.096666667,0.10666666699999999,0.04405,0.0606,0.05375,0.05455,0.05635,0.003603747805808888,1
216,53.0,0.05,-12.0,0.0,0.0,0.0,1.0,7.0,-9.0,1.0,-9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25,-14.71691204,3.0,-182.0,-78.625,0.75,1.0,0.9024,0.8888,-0.7596,-0.0496,-0.051,0.0,-0.25,-0.25,-18.5,0.41333333299999997,0.456666667,0.5166666670000001,0.53,0.551666667,0.3572,0.4652,0.53845,0.55695,0.5732,0.0009776538744911086,1
217,-6.0,1.0,-6.0,0.0,1.0,0.0,0.0,9.0,93.0,0.2,-35.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,-3.4,49.79750385,-25.0,97.0,66.5,0.28571428600000004,1.0,-0.597,-0.5904,0.508,0.2021,0.2008,0.0,-3.4,-3.4,52.0,0.40166666700000003,0.33666666700000003,0.33666666700000003,0.308333333,0.275,0.52725,0.4334,0.42395,0.41865,0.41505,0.012906132195651107,0
218,12.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,83.0,0.2,-13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.8,38.4,-25.0,71.0,23.0,0.0,1.0,-0.5926,-0.6014,-0.0036,-0.7982,-0.7958,0.0,-5.8,-5.8,-153.6,0.19166666699999999,0.173333333,0.21666666699999998,0.208333333,0.171666667,0.24055,0.2516,0.2761,0.2809,0.28365,0.005970752101848891,1
219,14.0,0.8,13.0,1.0,0.0,0.0,0.0,1.0,32.0,0.05,12.0,0.0,1.0,0.0,0.0,7.0,0.0,-1.0,-0.8,3.96749356,-1.0,21.0,16.0,0.923076923,1.0,-0.8944,-0.8992,0.7624,0.0,0.0,0.0,-0.8,-0.8,-3.55e-15,0.59,0.5116666670000001,0.46,0.45333333299999995,0.43,0.5951,0.504,0.43555,0.4131,0.41125,0.0005305747734355548,1
220,-8.0,1.0,-8.0,1.0,0.0,0.0,0.0,1.0,-8.0,1.0,-8.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,17.8325545,-6.0,120.0,28.28571429,0.571428571,1.0,-0.6304,-0.6221,0.2826,0.1236,0.1231,0.0,0.0,0.0,23.625,0.49,0.49,0.485,0.456666667,0.47,0.53665,0.44575,0.4085,0.3963,0.385,0.004171133896937777,1
221,47.0,0.4,-11.0,1.0,0.0,0.0,0.0,1.0,21.0,0.4,1.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,-3.2,-13.474201500000001,12.0,94.0,25.25,0.0,1.0,0.23199999999999998,0.2298,0.5056,0.593,0.6027,0.0,-3.2,-3.2,182.4,0.723333333,0.701666667,0.658333333,0.6333333329999999,0.6266666670000001,0.67975,0.63385,0.56215,0.5464,0.5345,0.006360387935548889,1
222,61.0,0.2,-13.0,0.0,0.0,1.0,0.0,4.0,53.0,0.4,-43.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,-6.4,17.38485054,-30.0,-9.0,-15.7,0.302325581,1.0,-0.5352,-0.3304,-1.0,0.1988,0.2057,0.0,-6.4,-6.4,42.8,0.3,0.31,0.34833333299999997,0.306666667,0.321666667,0.22399999999999998,0.30005,0.34555,0.34155,0.3459,0.0015373701584133336,1
223,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,68.0,0.01,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.31,6.865413316000001,-4.0,65.0,30.5,0.0,1.0,-0.9768,-0.9808,0.0002,-0.9906,-0.9885,0.0,-3.31,-3.31,-136.62,0.143333333,0.10666666699999999,0.138333333,0.131666667,0.12166666699999999,0.14885,0.13215,0.11385,0.1069,0.1003,0.0004698379446688888,1
224,56.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,41.0,0.6,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4,-10.36367385,5.0,-15.0,-5.0,0.0,1.0,-0.0036,-0.01,0.0104,0.4982,0.4998,0.0,-1.4,-1.4,28.0,0.648333333,0.588333333,0.545,0.528333333,0.533333333,0.51755,0.51325,0.4939,0.48695,0.4832,0.0059157856825711105,1
225,8.0,0.99,5.0,0.0,0.0,0.0,1.0,3.0,8.0,1.0,8.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.03,-1.455422571,1.0,-2.0,0.25,0.833333333,1.0,0.2829,0.253,0.4174,0.0,0.0,0.0,0.03,0.03,1.78e-15,0.38,0.405,0.48666666700000005,0.5116666670000001,0.49,0.5263,0.5352,0.52705,0.52845,0.52885,0.008355509270155553,1
226,23.0,1.0,23.0,1.0,0.0,0.0,0.0,1.0,242.0,0.1,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,72.0,-21.0,219.0,99.0,0.086956522,1.0,-0.807,-0.7936,0.0016,0.0,0.0,0.0,3.0,3.0,0.0,0.373333333,0.386666667,0.378333333,0.40166666700000003,0.38,0.32705,0.26665,0.2491,0.2406,0.23635,0.015965039069631114,0
227,19.0,1.0,19.0,1.0,0.0,0.0,0.0,1.0,26.0,0.8,-19.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,18.0,-38.0,7.0,-15.5,0.0,1.0,-0.1016,0.6048,0.0052,-0.5505,-0.2077,0.0,-17.83333333,-9.916666667000001,-18.0,0.161666667,0.308333333,0.548333333,0.576666667,0.573333333,0.0622,0.18135,0.29365,0.35535,0.3947,0.03435458391250888,0
228,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.05,-2.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,-1.55,1.9805302319999998,-2.0,10.0,5.875,0.0,1.0,-0.9012,-0.8968,0.746,-0.8976,-0.9064,0.0,-1.55,-1.55,-10.8,0.296666667,0.175,0.115,0.10166666699999999,0.095,0.24935,0.2316,0.2146,0.21285,0.2077,0.008085122102595557,1
229,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.99,-3.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,-2.03,4.569365383,-5.0,9.0,0.5,0.0,1.0,-0.3682,-0.5026,0.0066,-0.6717,-0.7479,0.0,-1.5,-1.765,-21.07,0.40666666700000004,0.333333333,0.308333333,0.241666667,0.228333333,0.34700000000000003,0.27505,0.2507,0.2376,0.2266,0.002059640270588889,1
230,24.0,0.75,20.0,1.0,0.0,0.0,0.0,1.0,17.0,0.95,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.5,0.447398664,-13.0,-7.0,-10.0,0.35,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-6.5,-6.5,0.0,0.12166666699999999,0.03,0.016666667,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0032061111295555557,1
231,22.0,0.75,10.0,1.0,0.0,0.0,0.0,1.0,29.0,0.75,-3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.660254038,-13.0,7.0,-3.0,0.0,1.0,0.5026,0.4842,-0.0018,-0.2515,-0.2499,0.0,2.0,2.0,-16.0,0.256666667,0.378333333,0.45333333299999995,0.523333333,0.518333333,0.4841,0.5702,0.598,0.60985,0.614,0.025220885649948892,0
232,25.0,0.4,5.0,0.0,1.0,0.0,0.0,9.0,46.0,0.01,8.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,-4.62,-6.055763732999999,3.0,20.0,18.25,0.625,1.0,0.2246,0.1978,0.9512,0.0,0.0,0.0,-4.62,-4.62,0.0,0.46166666700000003,0.36666666700000006,0.295,0.29833333300000003,0.288333333,0.4446,0.3487,0.2803,0.26105,0.24325,0.0008505432159111127,1
233,18.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,34.0,0.1,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,4.5,1.0,16.0,8.5,0.947368421,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.5,2.5,0.0,0.8666666670000001,0.945,0.981666667,0.99,0.9883333329999999,1.0,1.0,1.0,1.0,1.0,0.004274999981333331,1
234,-8.0,1.0,-8.0,1.0,0.0,0.0,0.0,1.0,47.0,0.25,-17.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,27.71281292,-9.0,55.0,23.0,0.470588235,1.0,-0.569,-0.4948,-0.0052,0.2159,0.2528,0.0,4.666666667,5.833333333,32.0,0.695,0.635,0.566666667,0.505,0.56,0.91555,0.8079,0.73145,0.7062,0.6872,0.03247030786691778,0
235,-8.0,1.0,-8.0,1.0,0.0,0.0,0.0,1.0,-8.0,0.6,-19.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,-4.4,6.4529063220000005,-11.0,3.0,-2.5,0.42105263200000004,-1.0,-0.0952,-0.1068,-0.0038,0.0,0.0,0.0,-4.4,-4.4,0.0,0.208333333,0.21,0.181666667,0.171666667,0.14,0.08745,0.09165,0.0866,0.08325,0.08475,0.009705448675013334,1
236,15.0,1.0,15.0,1.0,0.0,0.0,0.0,1.0,43.0,0.01,7.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,-7.64,3.582652649,-8.0,29.0,19.0,0.46666666700000003,1.0,-0.98,-0.9798,0.4818,0.0,0.0,0.0,-7.64,-7.64,-7.109999999999999e-15,0.195,0.12166666699999999,0.08833333300000001,0.081666667,0.061666667,0.2972,0.20215,0.1402,0.12605,0.11625,0.004912355705211111,1
237,20.0,0.6,10.0,0.0,0.0,1.0,0.0,2.0,75.0,0.5,-49.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-3.0,57.04016129,-59.0,54.0,-3.666666667,0.0,1.0,-0.3164,0.002,-0.008,-0.6524,-0.5031,0.0,-22.66666667,-12.83333333,-124.0,0.11666666699999999,0.23,0.328333333,0.31,0.328333333,0.25635,0.36525,0.3934,0.39415,0.4048,0.010993208166913333,0
238,31.0,0.05,2.0,0.0,1.0,0.0,0.0,9.0,28.0,0.05,14.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.25,-3.27708015,12.0,-7.0,-7.1,0.14285714300000002,1.0,0.9022,0.9012,-0.8028,0.0,0.0,0.0,9.366666667,10.30833333,0.0,0.861666667,0.945,0.951666667,0.963333333,0.95,0.9286,0.94245,0.95925,0.9631,0.96725,0.0009683394900333322,1
239,34.0,0.1,30.0,0.0,0.0,1.0,0.0,5.0,35.0,0.95,-1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,2.8,5.275453697,-9.0,1.0,3.4,0.0,1.0,0.1756,0.7764,0.708,-0.4059,-0.0489,0.0,-10.13333333,-3.666666667,-4.0,0.261666667,0.48,0.7666666670000001,0.808333333,0.82,0.4538,0.60675,0.70325,0.7417,0.75425,0.01315310347395333,0
240,19.0,1.0,19.0,1.0,0.0,0.0,0.0,1.0,58.0,0.01,16.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-2.58,4.180143538,-3.0,40.0,25.0,0.842105263,1.0,-0.9802,-0.982,0.3372,0.0,0.0,0.0,-2.58,-2.58,0.0,0.45833333299999995,0.381666667,0.34666666700000004,0.323333333,0.316666667,0.4439,0.3425,0.2772,0.25355,0.2421,0.0033995736243088897,1
241,17.0,1.0,17.0,1.0,0.0,0.0,0.0,1.0,104.0,0.4,-42.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,-0.6,72.40883924,-59.0,207.0,93.5,0.0,1.0,-0.2136,-0.193,0.7502,-0.6109,-0.5975,0.0,-0.6,-0.6,-319.2,0.286666667,0.373333333,0.433333333,0.45833333299999995,0.456666667,0.4075,0.43175,0.44115,0.44235,0.4473,0.0036835006029488893,1
242,23.0,1.0,23.0,1.0,0.0,0.0,0.0,1.0,40.0,0.25,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25,9.959292143999999,-6.0,17.0,5.5,0.739130435,1.0,-0.4778,-0.4934,0.0084,0.0,0.0,0.0,-0.25,-0.25,0.0,0.556666667,0.583333333,0.56,0.505,0.5,0.50405,0.4443,0.4382,0.44125,0.43825,0.008962229266255565,1
243,42.0,0.4,4.0,0.0,0.0,0.0,1.0,3.0,19.0,1.0,19.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,-0.2,-14.09789539,12.0,-16.0,-11.5,0.25,1.0,0.2078,0.1954,-0.499,0.0,0.0,0.0,-0.3,-0.25,0.0,0.593333333,0.6316666670000001,0.583333333,0.605,0.555,0.5097,0.52805,0.52635,0.51625,0.5186,0.006035914161733337,1
244,-8.0,1.0,-8.0,1.0,0.0,0.0,0.0,1.0,-7.0,0.9,-29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2,6.6,-21.0,1.0,-10.0,0.275862069,-1.0,0.7952,0.8062,0.0044,0.0,0.0,0.0,-1.2,-1.2,0.0,0.281666667,0.37,0.34333333299999996,0.34,0.34833333299999997,0.26615,0.30745,0.3212,0.32555,0.32925,0.001043225996573333,1
245,24.0,1.0,24.0,1.0,0.0,0.0,0.0,1.0,71.0,0.1,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.5,16.5,-8.0,47.0,19.5,0.666666667,1.0,-0.7928,-0.7964,0.0046,0.0,0.0,0.0,-2.5,-2.5,0.0,0.34166666700000003,0.32,0.36166666700000005,0.38333333299999994,0.39,0.39555,0.319,0.29105,0.27905,0.27399999999999997,0.0064444281549933344,1
